TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.elasticsearch.index.IndexSettings,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,87,0
