Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.Float,1,1,3.5561877667140827E-4,3.5561877667140827E-4
class java.lang.Byte,5,2,0.0017780938833570413,7.112375533428165E-4
class java.nio.HeapByteBuffer,7,5,0.0024893314366998577,0.0017780938833570413
class org.jboss.netty.buffer.SlicedChannelBuffer,2,2,7.112375533428165E-4,7.112375533428165E-4
class org.jboss.netty.handler.codec.embedder.EmbeddedChannelFactory,12,1,0.004267425320056899,3.5561877667140827E-4
class java.lang.Long,6,6,0.0021337126600284497,0.0021337126600284497
class org.jboss.netty.buffer.TruncatedChannelBuffer,1,1,3.5561877667140827E-4,3.5561877667140827E-4
class java.lang.Boolean,33,2,0.011735419630156473,7.112375533428165E-4
class java.lang.Integer,72,31,0.025604551920341393,0.011024182076813657
class org.jboss.netty.channel.DefaultChannelFuture,27,17,0.009601706970128023,0.00604551920341394
class org.jboss.netty.channel.DefaultChannelConfig,1,1,3.5561877667140827E-4,3.5561877667140827E-4
class org.jboss.netty.buffer.HeapChannelBufferFactory,3,3,0.0010668563300142249,0.0010668563300142249
class org.jboss.netty.buffer.DuplicatedChannelBuffer,2,2,7.112375533428165E-4,7.112375533428165E-4
class java.lang.Class,1,1,3.5561877667140827E-4,3.5561877667140827E-4
class org.jboss.netty.handler.codec.frame.LengthFieldBasedFrameDecoder,831,7,0.2955192034139403,0.0024893314366998577
class java.lang.String,17,16,0.00604551920341394,0.005689900426742532
class org.jboss.netty.handler.codec.serialization.ObjectDecoder,6814,5930,2.423186344238976,2.108819345661451
class java.lang.Short,12,2,0.004267425320056899,7.112375533428165E-4
class java.lang.Double,9,9,0.003200568990042674,0.003200568990042674
class org.jboss.netty.buffer.DynamicChannelBuffer,2750,2748,0.9779516358463727,0.9772403982930299
class org.jboss.netty.channel.AbstractChannel$ChannelCloseFuture,7,7,0.0024893314366998577,0.0024893314366998577
class java.nio.ByteOrder,1,1,3.5561877667140827E-4,3.5561877667140827E-4
class org.jboss.netty.handler.codec.embedder.AbstractCodecEmbedder$EmbeddedChannelPipeline,2,2,7.112375533428165E-4,7.112375533428165E-4
class org.jboss.netty.handler.codec.embedder.EmbeddedSocketAddress,3,1,0.0010668563300142249,3.5561877667140827E-4
class org.jboss.netty.buffer.BigEndianHeapChannelBuffer,9892,416,3.5177809388335706,0.14793741109530584
class [B,13,8,0.004623044096728307,0.002844950213371266
class org.jboss.netty.handler.codec.embedder.EmbeddedChannel,122,122,0.04338549075391181,0.04338549075391181
class org.jboss.netty.handler.codec.frame.SerializedObjectSupporter,2812,1,1.0,3.5561877667140827E-4
class java.lang.Character,3,3,0.0010668563300142249,0.0010668563300142249
