TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7980272728546489,625,478
