Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class org.elasticsearch.cluster.metadata.IndexMetaData$1,1,1,1.6134236850596966E-4,1.6134236850596966E-4
class org.elasticsearch.common.ParseFieldMatcher,380,1,0.06131010003226847,1.6134236850596966E-4
class java.lang.Long,5755,7,0.9285253307518554,0.0011293965795417876
class org.elasticsearch.common.collect.ImmutableOpenMap,4435,1,0.7155534043239755,1.6134236850596966E-4
class java.lang.Integer,9597,7,1.5484027105517908,0.0011293965795417876
class java.util.Collections$UnmodifiableSet,1,1,1.6134236850596966E-4,1.6134236850596966E-4
class org.elasticsearch.common.settings.Setting$3,5,4,8.067118425298483E-4,6.453694740238787E-4
class org.elasticsearch.cluster.block.ClusterBlock,5,4,8.067118425298483E-4,6.453694740238787E-4
class org.elasticsearch.common.settings.Settings,21983,71,3.5467892868667312,0.011455308163923846
class org.elasticsearch.cluster.metadata.IndexMetaData$State,1662,2,0.2681510164569216,3.2268473701193933E-4
class java.lang.Byte,161,1,0.025976121329461116,1.6134236850596966E-4
class org.apache.lucene.index.TieredMergePolicy,338,1,0.05453372055501775,1.6134236850596966E-4
class org.elasticsearch.common.collect.ImmutableOpenIntMap,362,1,0.05840593739916102,1.6134236850596966E-4
class [Ljava.lang.Object;,166,2,0.026782833171990966,3.2268473701193933E-4
class org.elasticsearch.common.settings.IndexScopedSettings,811,113,0.1308486608583414,0.01823168764117457
class org.elasticsearch.common.settings.Setting$Property,82,1,0.013230074217489512,1.6134236850596966E-4
class java.lang.Class,255,11,0.04114230396902226,0.0017747660535656663
class java.util.Collections$EmptySet,44,1,0.007099064214262665,1.6134236850596966E-4
class java.lang.String,7864,41,1.2687963859309455,0.006615037108744756
class org.elasticsearch.index.MergeSchedulerConfig,422,1,0.0680864795095192,1.6134236850596966E-4
class java.util.LinkedHashMap,611,219,0.09858018715714746,0.035333978702807356
class java.util.HashSet,697,4,0.11245563084866086,6.453694740238787E-4
class org.elasticsearch.common.unit.ByteSizeValue,519,3,0.08373668925459826,4.84027105517909E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$Builder,14845,3920,2.39512746047112,0.6324620845434011
class org.elasticsearch.common.xcontent.ToXContent$1,272,1,0.04388512423362375,1.6134236850596966E-4
class org.elasticsearch.common.settings.Settings$Builder,17803,671,2.872378186511778,0.10826072926750564
class [Ljava.lang.String;,1111,18,0.1792513714101323,0.002904162633107454
class org.elasticsearch.cluster.metadata.IndexMetaData$IndexMetaDataDiff,814,814,0.1313326879638593,0.1313326879638593
class java.util.LinkedHashSet,27,4,0.004356243949661181,6.453694740238787E-4
class org.elasticsearch.Version,1584,2,0.25556631171345595,3.2268473701193933E-4
class org.elasticsearch.common.settings.Setting,1284,29,0.20716360116166505,0.00467892868667312
class org.elasticsearch.common.unit.TimeValue,2541,2302,0.4099709583736689,0.37141013230074216
class java.util.HashMap,559,5,0.09019038399483705,8.067118425298483E-4
class org.elasticsearch.common.unit.RatioValue,1,1,1.6134236850596966E-4,1.6134236850596966E-4
class java.util.ArrayList,499,4,0.08050984188447886,6.453694740238787E-4
class org.elasticsearch.common.settings.IndexScopedSettings$$Lambda$81/341853399,357,1,0.05759922555663117,1.6134236850596966E-4
class java.lang.Boolean,6664,2,1.0751855437237818,3.2268473701193933E-4
class java.util.Collections$UnmodifiableMap,5166,15,0.8334946757018393,0.002420135527589545
class org.elasticsearch.cluster.metadata.IndexMetaData,6260,2,1.0100032268473702,3.2268473701193933E-4
class org.elasticsearch.index.IndexSettings,2953,2953,0.47644401419812843,0.47644401419812843
class org.elasticsearch.index.translog.Translog$Durability,662,1,0.10680864795095192,1.6134236850596966E-4
class org.elasticsearch.index.Index,6,1,9.68054211035818E-4,1.6134236850596966E-4
