Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [B,1654,8,0.5773123909249563,0.002792321116928447
class sun.net.www.protocol.file.FileURLConnection,92,92,0.03211169284467714,0.03211169284467714
class java.util.Collections$UnmodifiableRandomAccessList,26,1,0.009075043630017453,3.4904013961605586E-4
class java.util.HashMap,79,2,0.02757417102966841,6.980802792321117E-4
class org.springframework.boot.loader.archive.ExplodedArchive$FilteredURLStreamHandler,1648,46,0.5752181500872601,0.01605584642233857
class java.lang.Long,3141,92,1.0963350785340313,0.03211169284467714
class java.util.Collections$EmptyMap,81,1,0.028272251308900525,3.4904013961605586E-4
class java.lang.Boolean,8843,2,3.086561954624782,6.980802792321117E-4
class java.util.Collections$UnmodifiableMap,758,224,0.26457242582897034,0.07818499127399652
class sun.nio.fs.UnixPath,38,16,0.013263525305410123,0.005584642233856894
class org.springframework.boot.loader.archive.ExplodedArchive$FileNotFoundURLConnection,2394,313,0.8356020942408376,0.10924956369982548
class java.lang.Integer,422,25,0.14729493891797557,0.008726003490401396
class java.net.URL,1534,249,0.5354275741710297,0.08691099476439791
class java.io.ByteArrayInputStream,17,3,0.00593368237347295,0.0010471204188481676
class org.springframework.boot.loader.archive.SerializedObjectSupporter,5084,1,1.774520069808028,3.4904013961605586E-4
class java.lang.Class,87,7,0.030366492146596858,0.002443280977312391
class java.util.Collections$UnmodifiableCollection,26,26,0.009075043630017453,0.009075043630017453
class org.springframework.boot.loader.archive.ExplodedArchive,2711,766,0.9462478184991274,0.2673647469458988
class sun.net.www.content.text.PlainTextInputStream,2,2,6.980802792321117E-4,6.980802792321117E-4
class java.io.File,11803,124,4.119720767888307,0.043280977312390924
class java.lang.String,1082,68,0.37766143106457245,0.0237347294938918
class java.util.HashSet,221,1,0.07713787085514834,3.4904013961605586E-4
class java.security.AllPermission,65,1,0.02268760907504363,3.4904013961605586E-4
class java.util.jar.Manifest,519,1,0.181151832460733,3.4904013961605586E-4
class [Ljava.lang.Class;,22,13,0.007678883071553229,0.004537521815008726
class java.net.URI,117,36,0.040837696335078534,0.012565445026178011
class java.net.URLConnection$1,1,1,3.4904013961605586E-4,3.4904013961605586E-4
class java.io.FilePermission,1,1,3.4904013961605586E-4,3.4904013961605586E-4
class java.util.jar.Attributes,27,1,0.009424083769633508,3.4904013961605586E-4
class org.springframework.boot.loader.util.AsciiBytes,4535,72,1.5828970331588132,0.025130890052356022
class org.springframework.boot.loader.archive.ExplodedArchive$FileEntry,1740,192,0.6073298429319371,0.06701570680628273
class java.lang.Character,2,2,6.980802792321117E-4,6.980802792321117E-4
