TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.elasticsearch.action.update.TransportUpdateAction,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.1674548670899699,392,14
