Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.String,9887,181,1.1386617528503973,0.02084532995508465
class [Ljava.lang.Throwable;,9623,885,1.1082575146838651,0.10192329839917079
class java.util.HashMap$KeySet,12960,1,1.4925716918115859,1.1516756881262236E-4
class java.util.ArrayList,6705,4,0.7721985488886329,4.6067027525048944E-4
class org.elasticsearch.index.shard.ShardId,4,3,4.6067027525048944E-4,3.455027064378671E-4
class java.util.Arrays$ArrayList,495,4,0.05700794656224807,4.6067027525048944E-4
class [Lorg.elasticsearch.ElasticsearchException;,4074,3510,0.46919267534262354,0.4042381665323045
class org.elasticsearch.rest.RestStatus,3645,1,0.4197857883220085,1.1516756881262236E-4
class org.elasticsearch.action.support.replication.ReplicationOperation$RetryOnPrimaryException,40702,9086,4.687550385811355,1.0464125302314868
class java.lang.Boolean,10512,2,1.2106414833582864,2.3033513762524472E-4
class [Ljava.lang.String;,13709,12,1.57883220085224,0.0013820108257514684
class java.lang.Class,530,8,0.061038811470689854,9.213405505009789E-4
class org.elasticsearch.common.xcontent.ToXContent$1,1450,1,0.16699297477830244,1.1516756881262236E-4
class org.elasticsearch.index.Index,5,4,5.758378440631119E-4,4.6067027525048944E-4
