Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class retrofit.RestAdapter$RestHandler,1,1,0.006289308176100629,0.006289308176100629
class retrofit.Server,1,1,0.006289308176100629,0.006289308176100629
class retrofit.client.Request,26,8,0.16352201257861634,0.050314465408805034
class retrofit.SerializedObjectSupporter,110,1,0.6918238993710691,0.006289308176100629
class [Lretrofit.client.Header;,16,1,0.10062893081761007,0.006289308176100629
class java.lang.Boolean,36,2,0.22641509433962265,0.012578616352201259
class retrofit.RestAdapter$Log$1,36,1,0.22641509433962265,0.006289308176100629
class java.lang.Long,2,1,0.012578616352201259,0.006289308176100629
class java.lang.String,31,4,0.1949685534591195,0.025157232704402517
class retrofit.RestAdapter$Builder,168,97,1.0566037735849056,0.610062893081761
class retrofit.RequestInterceptor$1,1,1,0.006289308176100629,0.006289308176100629
class retrofit.converter.GsonConverter,8,8,0.050314465408805034,0.050314465408805034
class retrofit.RestAdapter,1,1,0.006289308176100629,0.006289308176100629
class retrofit.RestAdapter$LogLevel,42,4,0.2641509433962264,0.025157232704402517
class java.util.ArrayList,16,1,0.10062893081761007,0.006289308176100629
class java.lang.Class,3,3,0.018867924528301886,0.018867924528301886
class java.util.Collections$UnmodifiableRandomAccessList,6,1,0.03773584905660377,0.006289308176100629
class retrofit.client.Response,4,2,0.025157232704402517,0.012578616352201259
class java.lang.Integer,1,1,0.006289308176100629,0.006289308176100629
