Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.util.HashMap,17016,40,1.3953259532595326,0.003280032800328003
class java.lang.Boolean,20688,2,1.6964329643296432,1.6400164001640017E-4
class java.lang.Integer,8011,11,0.6569085690856908,9.020090200902009E-4
class java.util.Arrays$ArrayList,2026,10,0.16613366133661336,8.200082000820008E-4
class java.lang.String,3415,10,0.28003280032800326,8.200082000820008E-4
class [Lorg.activiti.engine.impl.pvm.PvmTransition;,90,1,0.007380073800738007,8.200082000820008E-5
class org.activiti.engine.impl.pvm.runtime.StartingExecution,5,1,4.100041000410004E-4,8.200082000820008E-5
class [Lorg.activiti.engine.impl.persistence.entity.VariableInstanceEntity;,809,1,0.06633866338663387,8.200082000820008E-5
class [Ljava.lang.String;,4,4,3.2800328003280033E-4,3.2800328003280033E-4
class org.activiti.engine.impl.persistence.entity.ExecutionEntity,47527,24342,3.897252972529725,1.9960639606396064
class java.util.ArrayList,7756,39,0.6359983599835999,0.0031980319803198032
class java.lang.Class,120,5,0.00984009840098401,4.100041000410004E-4
class org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior,1003,1003,0.08224682246822468,0.08224682246822468
