Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Ljava.util.Collection;,8,3,3.7343042524389674E-4,1.400364094664613E-4
class [[[[[J,9,4,4.201092283993838E-4,1.8671521262194837E-4
class [F,1691,150,0.07893385613592868,0.007001820473323064
class [[[J,134,9,0.00625495962283527,4.201092283993838E-4
class java.lang.Object,4,1,1.8671521262194837E-4,4.667880315548709E-5
class [D,3752,31,0.17513886943938758,0.0014470428978201
class [Ljava.util.concurrent.ExecutorService;,16420,2,0.7664659478130981,9.335760631097419E-5
class [[[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,3,2,1.400364094664613E-4,9.335760631097419E-5
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,2,2,9.335760631097419E-5,9.335760631097419E-5
class [[[[[S,6,4,2.800728189329226E-4,1.8671521262194837E-4
class [[[[[[J,24,3,0.0011202912757316903,1.400364094664613E-4
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,79,5,0.0036876254492834806,2.3339401577743548E-4
class [[Ljava.lang.reflect.Type;,3,3,1.400364094664613E-4,1.400364094664613E-4
class org.junit.rules.RuleChain,22378,19460,1.0445782570134903,0.9083695094057789
class [Ljava.lang.reflect.AnnotatedElement;,1,1,4.667880315548709E-5,4.667880315548709E-5
class [C,6801,25,0.3174625402604677,0.0011669700788871774
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,126,10,0.005881529197591374,4.6678803155487096E-4
class [Ljava.lang.Cloneable;,1,1,4.667880315548709E-5,4.667880315548709E-5
class java.lang.Integer,1,1,4.667880315548709E-5,4.667880315548709E-5
class org.apache.lucene.util.LuceneTestCase$1,38,1,0.0017737945199085095,4.667880315548709E-5
class [[[[D,3,3,1.400364094664613E-4,1.400364094664613E-4
class [Ljava.util.Locale;,100,8,0.00466788031554871,3.7343042524389674E-4
class [[J,125,9,0.005834850394435887,4.201092283993838E-4
class [[[Ljava.util.Set;,24,2,0.0011202912757316903,9.335760631097419E-5
class [Ljava.lang.reflect.Type;,31,11,0.0014470428978201,5.13466834710358E-4
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,483,1,0.022545861924100265,4.667880315548709E-5
class [[Lorg.junit.rules.RuleChain;,1,1,4.667880315548709E-5,4.667880315548709E-5
class [[[I,51,6,0.002380618960929842,2.800728189329226E-4
class [[Ljava.util.Locale;,22,4,0.001026933669420716,1.8671521262194837E-4
class [[[F,12,3,5.601456378658452E-4,1.400364094664613E-4
class [[Ljava.lang.Iterable;,4,2,1.8671521262194837E-4,9.335760631097419E-5
class [[Ljava.util.Collection;,2,1,9.335760631097419E-5,4.667880315548709E-5
class [[[Ljava.lang.CharSequence;,70,5,0.0032675162208840964,2.3339401577743548E-4
class [[Ljava.lang.CharSequence;,172,7,0.00802875414274378,3.2675162208840966E-4
class [[[[[[[[C,1,1,4.667880315548709E-5,4.667880315548709E-5
class [[[[[Ljava.lang.String;,40,3,0.0018671521262194838,1.400364094664613E-4
class [[S,161,10,0.007515287308033422,4.6678803155487096E-4
class [Lorg.apache.lucene.util.LuceneTestCase;,24,8,0.0011202912757316903,3.7343042524389674E-4
class org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,20970,20970,0.9788545021705644,0.9788545021705644
class [Ljava.lang.Iterable;,18,2,8.402184567987676E-4,9.335760631097419E-5
class java.lang.Boolean,17807,2,0.8312094477897587,9.335760631097419E-5
class java.lang.String,18599,12,0.8681790598889044,5.601456378658452E-4
class [[Ljava.util.List;,4,2,1.8671521262194837E-4,9.335760631097419E-5
class [[[B,5,5,2.3339401577743548E-4,2.3339401577743548E-4
class [[B,43,10,0.002007188535685945,4.6678803155487096E-4
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,34,7,0.0015870793072865611,3.2675162208840966E-4
class [[[S,113,10,0.005274704756570042,4.6678803155487096E-4
class [[[[Ljava.lang.String;,148,5,0.0069084628670120895,2.3339401577743548E-4
class [[[[Ljava.lang.CharSequence;,18,4,8.402184567987676E-4,1.8671521262194837E-4
class [Ljava.lang.Class;,712,4,0.03323530784670681,1.8671521262194837E-4
class [[Ljava.lang.Class;,188,4,0.008775614993231574,1.8671521262194837E-4
class [[[Ljava.util.Locale;,5,5,2.3339401577743548E-4,2.3339401577743548E-4
class [J,7232,63,0.33758110442048267,0.002940764598795687
class [[[[F,4,3,1.8671521262194837E-4,1.400364094664613E-4
class [[[[[[C,23,2,0.001073612472576203,9.335760631097419E-5
class [[[Ljava.lang.String;,374,6,0.017457872380152173,2.800728189329226E-4
class [[Ljava.util.concurrent.ExecutorService;,68,9,0.0031741586145731223,4.201092283993838E-4
class [[Lorg.apache.lucene.util.LuceneTestCase;,1,1,4.667880315548709E-5,4.667880315548709E-5
class [Ljava.util.Set;,266,6,0.012416561639359567,2.800728189329226E-4
class [[Ljava.util.Set;,74,5,0.0034542314335060447,2.3339401577743548E-4
class [[[[[I,2,2,9.335760631097419E-5,9.335760631097419E-5
class [[Ljava.lang.String;,99,9,0.004621201512393223,4.201092283993838E-4
class [[[[Ljava.lang.Class;,26,2,0.0012136488820426645,9.335760631097419E-5
class [Ljava.lang.Object;,12,10,5.601456378658452E-4,4.6678803155487096E-4
class java.util.ArrayList$SubList,581,322,0.027120384633338,0.015030574616066845
class [Ljava.lang.String;,1160,13,0.054147411660365026,6.068244410213322E-4
class java.lang.Class,920,23,0.04294449890304813,0.001073612472576203
class [I,7972,22,0.3721234187555431,0.001026933669420716
class [[[Ljava.util.concurrent.ExecutorService;,29,7,0.0013536852915091257,3.2675162208840966E-4
class [[I,227,7,0.01059608831629557,3.2675162208840966E-4
class [Lorg.elasticsearch.test.ESTestCase;,31,31,0.0014470428978201,0.0014470428978201
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,5,3,2.3339401577743548E-4,1.400364094664613E-4
class [[[[C,47,6,0.0021939037483078936,2.800728189329226E-4
class java.util.ArrayList,7,7,3.2675162208840966E-4,3.2675162208840966E-4
class [[[[[C,46,4,0.002147224945152406,1.8671521262194837E-4
