Methods called,Number of times,Number of times (Normalized)
"org.elasticsearch.river.mongodb.Timestamp$GTID([B, java.util.Date)",16492,0.99933345452342
"public static final long org.elasticsearch.river.mongodb.Slurper$SlurperException.serialVersionUID",1,6.059504332545598E-5
"public static final org.elasticsearch.common.logging.ESLogger org.elasticsearch.river.mongodb.Slurper.logger",1,6.059504332545598E-5
"org.elasticsearch.river.mongodb.Slurper(java.util.List, org.elasticsearch.river.mongodb.MongoDBRiverDefinition, org.elasticsearch.river.mongodb.SharedContext, org.elasticsearch.client.Client)",2,1.2119008665091196E-4
"public static int org.elasticsearch.river.mongodb.Timestamp.compare(org.elasticsearch.river.mongodb.Timestamp,org.elasticsearch.river.mongodb.Timestamp)",1,6.059504332545598E-5
"byte[5]",3122,0.18917772526207358
"public static boolean java.util.Collections.addAll(java.util.Collection,java.lang.Object[])",1,6.059504332545598E-5
"byte[6]",12588,0.7627704053808398
"com.mongodb.ServerAddress[0]",1,6.059504332545598E-5
"byte[1]",5,3.029752166272799E-4
"byte[2]",25,0.0015148760831363995
"byte[3]",125,0.007574380415681997
"java.util.ArrayList()",1,6.059504332545598E-5
"byte[4]",625,0.037871902078409986
"org.elasticsearch.river.mongodb.Slurper$SlurperException(org.elasticsearch.river.mongodb.Slurper, java.lang.String)",2,1.2119008665091196E-4
"org.elasticsearch.river.mongodb.Slurper$SlurperException(org.elasticsearch.river.mongodb.Slurper)",1,6.059504332545598E-5
"byte[0]",1,6.059504332545598E-5
"public static org.elasticsearch.river.mongodb.Timestamp org.elasticsearch.river.mongodb.Timestamp.on(java.util.Map)",1,6.059504332545598E-5
"public static org.elasticsearch.river.mongodb.Timestamp org.elasticsearch.river.mongodb.Timestamp.on(com.mongodb.DBObject)",1,6.059504332545598E-5
"java.lang.Object()",1,6.059504332545598E-5
"public final native java.lang.Class java.lang.Object.getClass()",2,1.2119008665091196E-4
