Methods called,Number of times,Number of times (Normalized)
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setHomePageUrl(java.lang.String,java.lang.String)",252,0.02096157045416736
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getStatusPageUrl()",2642,0.21976376642821494
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getVirtualHostName()",2928,0.2435534852769922
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getStatusPageUrlPath()",2151,0.1789219763766428
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getAppname()",3310,0.27532856429878555
"public java.lang.String com.netflix.appinfo.InstanceInfo.getVersion()",3104,0.2581933122608551
"public com.netflix.appinfo.InstanceInfo$InstanceStatus com.netflix.appinfo.InstanceInfo.getOverriddenStatus()",827,0.0687905506571286
"public void com.netflix.appinfo.InstanceInfo.setLastDirtyTimestamp(java.lang.Long)",1249,0.10389286308434537
"public void com.netflix.appinfo.ApplicationInfoManager.setInstanceStatus(com.netflix.appinfo.InstanceInfo$InstanceStatus)",338,0.028115122275827648
"public java.lang.String com.netflix.appinfo.InstanceInfo.getHostName()",678,0.056396606221926465
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getSecureHealthCheckUrl()",8242,0.6855764431874896
"public com.netflix.appinfo.InstanceInfo com.netflix.appinfo.InstanceInfo$Builder.getRawInstance()",16687,1.388038595907503
"public static com.netflix.appinfo.InstanceInfo$InstanceStatus com.netflix.appinfo.InstanceInfo$InstanceStatus.toEnum(java.lang.String)",804,0.06687739144901014
"public long com.netflix.appinfo.InstanceInfo.getLastUpdatedTimestamp()",636,0.05290301114623191
"com.netflix.appinfo.InstanceInfo$Builder(com.netflix.appinfo.InstanceInfo)",29972,2.4930959906837464
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setHealthCheckUrlsForDeser(java.lang.String,java.lang.String)",1310,0.10896689402761604
"STARTING",207,0.017218432873066045
"public boolean com.netflix.appinfo.InstanceInfo.equals(java.lang.Object)",831,0.06912327399767093
"public java.lang.String com.netflix.appinfo.InstanceInfo.getStatusPageUrl()",643,0.053485276992181
"public int com.netflix.appinfo.InstanceInfo.getPort()",1195,0.09940109798702379
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setOverriddenStatus(com.netflix.appinfo.InstanceInfo$InstanceStatus)",3335,0.2774080851771752
"public int com.netflix.appinfo.InstanceInfo.getCountryId()",1552,0.12909665613042756
"public void com.netflix.appinfo.InstanceInfo.setLeaseInfo(com.netflix.appinfo.LeaseInfo)",5794,0.4819497587755781
"public boolean com.netflix.appinfo.PropertiesInstanceConfig.getSecurePortEnabled()",847,0.0704541673598403
"public static final int com.netflix.appinfo.InstanceInfo.DEFAULT_COUNTRY_ID",1,8.318083513558476E-5
"public java.lang.String com.netflix.appinfo.PropertiesInstanceConfig.getHealthCheckUrlPath()",675,0.056147063716519716
"public java.lang.Boolean com.netflix.appinfo.InstanceInfo.isCoordinatingDiscoveryServer()",1088,0.09050074862751623
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setLeaseInfo(com.netflix.appinfo.LeaseInfo)",937,0.07794044252204292
"public com.netflix.appinfo.InstanceInfo$Builder com.netflix.appinfo.InstanceInfo$Builder.setSID(java.lang.String)",708,0.05889203127599401
"public boolean com.netflix.appinfo.InstanceInfo.isPortEnabled(com.netflix.appinfo.InstanceInfo$PortType)",1827,0.15197138579271335
"DOWN",3767,0.3133422059557478
"public synchronized void com.netflix.appinfo.InstanceInfo.setOverriddenStatus(com.netflix.appinfo.InstanceInfo$InstanceStatus)",825,0.06862418898685743
"public boolean com.netflix.appinfo.PropertiesInstanceConfig.isInstanceEnabledOnit()",744,0.06188654134087506
"MODIFIED",527,0.04383630011645317
