Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class retrofit.Utils$SynchronousExecutor,10066,1,0.8305965838765574,8.251505899826719E-5
class retrofit.RestAdapter$Log$1,10560,1,0.8713590230217014,8.251505899826719E-5
class java.lang.Object,1,1,8.251505899826719E-5,8.251505899826719E-5
class java.lang.Boolean,14731,2,1.2155293341034739,1.6503011799653437E-4
class retrofit.Platform$Base$3,1781,1,0.14695932007591386,8.251505899826719E-5
class java.util.ArrayList,40,1,0.0033006023599306874,8.251505899826719E-5
class retrofit.Platform$Base$1,17790,1,1.4679428995791732,8.251505899826719E-5
class java.lang.String,2,1,1.6503011799653437E-4,8.251505899826719E-5
class retrofit.RestAdapter,29860,6659,2.463899661688258,0.5494677778694612
class retrofit.converter.GsonConverter,4318,2969,0.3563000247545177,0.24498721016585526
class retrofit.RequestInterceptor$1,4344,1,0.35844541628847265,8.251505899826719E-5
class retrofit.RestAdapter$RestHandler,4295,1,0.35440217839755755,8.251505899826719E-5
class [Lretrofit.client.Header;,40,1,0.0033006023599306874,8.251505899826719E-5
class java.lang.Integer,1,1,8.251505899826719E-5,8.251505899826719E-5
class retrofit.RestAdapter$LogLevel,51325,4,4.235085403086063,3.3006023599306875E-4
class java.util.concurrent.ThreadPoolExecutor,1350,1183,0.1113953296476607,0.09761531479495007
class retrofit.Server,422,1,0.03482135489726875,8.251505899826719E-5
class retrofit.ErrorHandler$1,10112,1,0.8343922765904778,8.251505899826719E-5
class retrofit.RestAdapter$Builder,65050,38442,5.36760458783728,3.172043898011387
class [Ljava.lang.Object;,13,4,0.0010726957669774733,3.3006023599306875E-4
class java.lang.Class,431,14,0.03556399042825316,0.0011552108259757405
