Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[[[[I,1,1,4.110321016071355E-5,4.110321016071355E-5
class [[[J,13,2,5.343417320892762E-4,8.22064203214271E-5
class [J,6380,84,0.26223848082535245,0.0034526696534999384
class [[J,36,3,0.0014797155657856878,1.2330963048214067E-4
class [S,16917,16,0.6953430062887912,6.576513625714168E-4
class org.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests,18029,18029,0.7410497759875047,0.7410497759875047
class [Ljava.lang.CharSequence;,6895,2,0.28340663405811994,8.22064203214271E-5
class [[Ljava.util.Set;,340,1,0.013975091454642607,4.110321016071355E-5
class [[Ljava.lang.Class;,6,1,2.4661926096428133E-4,4.110321016071355E-5
class [[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,8,2,3.288256812857084E-4,8.22064203214271E-5
class [[C,136,4,0.005590036581857043,1.644128406428542E-4
class java.lang.Object,416,1,0.017098935426856837,4.110321016071355E-5
class [C,8010,95,0.3292367133873155,0.0039048049652677876
class [[B,76,4,0.00312384397221423,1.644128406428542E-4
class [Ljava.lang.String;,4095,750,0.16831764560812199,0.030827407620535163
class [Lorg.elasticsearch.common.settings.Settings$Builder;,8,8,3.288256812857084E-4,3.288256812857084E-4
class [Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,72,72,0.0029594311315713755,0.0029594311315713755
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,40,2,0.001644128406428542,8.22064203214271E-5
class [[[S,74,4,0.003041637551892803,1.644128406428542E-4
class [Lorg.apache.lucene.search.QueryCachingPolicy;,458,4,0.018825270253606807,1.644128406428542E-4
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,68,3,0.0027950182909285215,1.2330963048214067E-4
class [D,4971,43,0.20432405770890708,0.0017674380369106827
class [[[[Lorg.apache.lucene.search.QueryCachingPolicy;,1,1,4.110321016071355E-5,4.110321016071355E-5
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,118,3,0.004850178798964199,1.2330963048214067E-4
class [[Ljava.lang.String;,76,3,0.00312384397221423,1.2330963048214067E-4
class [[Ljava.lang.CharSequence;,7,1,2.877224711249949E-4,4.110321016071355E-5
class org.apache.lucene.util.LuceneTestCase$1,1430,1,0.05877759052982038,4.110321016071355E-5
class [[[[Ljava.util.Set;,6,1,2.4661926096428133E-4,4.110321016071355E-5
class [[Lorg.apache.lucene.util.LuceneTestCase;,1,1,4.110321016071355E-5,4.110321016071355E-5
class [[[Ljava.util.Set;,66,1,0.0027128118706070945,4.110321016071355E-5
