TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.elasticsearch.river.mongodb.Slurper,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.12985123749341757,1792,10
