Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Ljava.lang.reflect.AnnotatedElement;,239,2,0.010505956305771683,8.791595234955383E-5
class [[[B,59,3,0.002593520594311838,1.3187392852433074E-4
class java.lang.Boolean,9,2,3.956217855729922E-4,8.791595234955383E-5
class [C,2658,24,0.11684030067255703,0.0010549914281946459
class [[[[[[J,5,2,2.1978988087388457E-4,8.791595234955383E-5
class [[[S,21,3,9.231174996703152E-4,1.3187392852433074E-4
class [[C,137,2,0.006022242735944437,8.791595234955383E-5
class [[[[Ljava.util.Locale;,27,2,0.0011868653567189767,8.791595234955383E-5
class [Lorg.elasticsearch.common.settings.Settings$Builder;,11,11,4.8353773792254607E-4,4.8353773792254607E-4
class [[[[[Ljava.util.Locale;,3,1,1.3187392852433074E-4,4.3957976174776917E-5
class java.util.Locale,644,25,0.028308936656556333,0.0010989494043694228
class [Lorg.junit.rules.TestRule;,10,10,4.3957976174776914E-4,4.3957976174776914E-4
class [Ljava.util.Locale;,344,6,0.015121543804123259,2.6374785704866147E-4
class [[I,426,3,0.018726097850454964,1.3187392852433074E-4
class [[[Ljava.lang.String;,11,2,4.8353773792254607E-4,8.791595234955383E-5
class [I,31842,118,1.3997098773572465,0.005187041188623676
class java.lang.Object,2,1,8.791595234955383E-5,4.3957976174776917E-5
class java.lang.Integer,1,1,4.3957976174776917E-5,4.3957976174776917E-5
class [[[Lorg.elasticsearch.test.ESTokenStreamTestCase;,12,1,5.274957140973229E-4,4.3957976174776917E-5
class [[[[S,8,1,3.5166380939821533E-4,4.3957976174776917E-5
class [[[[[[I,15,1,6.593696426216537E-4,4.3957976174776917E-5
class [Ljava.lang.String;,2661,845,0.11697217460108136,0.037144489867686495
class [[Lorg.elasticsearch.test.ESTokenStreamTestCase;,50,1,0.0021978988087388456,4.3957976174776917E-5
class [[[[[[B,4,1,1.7583190469910767E-4,4.3957976174776917E-5
class [J,8527,74,0.3748296628423227,0.0032528902369334915
class [S,9717,82,0.4271396544903073,0.003604554046331707
