TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.antlr.v4.codegen.target.Python2Target,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9203216374269005,111,99
