Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer,14984,14984,9.053776435045318,9.053776435045318
class java.lang.Boolean,5,1,0.0030211480362537764,6.042296072507553E-4
class java.lang.Integer,8,3,0.004833836858006042,0.0018126888217522659
class com.esotericsoftware.kryo.Kryo,1,1,6.042296072507553E-4,6.042296072507553E-4
class com.google.common.cache.LocalCache$LocalManualCache,5,1,0.0030211480362537764,6.042296072507553E-4
class com.thinkaurelius.titan.graphdb.database.serialize.SerializerInitialization,5,5,0.0030211480362537764,0.0030211480362537764
class com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer$TypeRegistration,37,2,0.022356495468277945,0.0012084592145015106
class com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer$1,3,1,0.0018126888217522659,6.042296072507553E-4
class java.lang.Class,7,1,0.004229607250755287,6.042296072507553E-4
class com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter,1646,1,0.9945619335347432,6.042296072507553E-4
class java.util.HashMap,1,1,6.042296072507553E-4,6.042296072507553E-4
