Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class org.elasticsearch.index.VersionType$3,187,1,0.02424792531120332,1.2966804979253112E-4
class org.elasticsearch.index.VersionType$4,1082,1,0.14030082987551867,1.2966804979253112E-4
class java.lang.Byte,545,4,0.07066908713692946,5.186721991701245E-4
class java.util.LinkedHashSet,1805,1,0.23405082987551867,1.2966804979253112E-4
class org.elasticsearch.action.WriteConsistencyLevel,438,1,0.05679460580912863,1.2966804979253112E-4
class java.util.ArrayList,34,4,0.004408713692946058,5.186721991701245E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$IndexMetaDataDiff,1342,1342,0.17401452282157676,0.17401452282157676
class java.lang.Long,2800,15,0.3630705394190871,0.0019450207468879668
class org.elasticsearch.index.VersionType$2,28,1,0.0036307053941908715,1.2966804979253112E-4
class java.lang.Boolean,7477,2,0.9695280082987552,2.5933609958506224E-4
class [Lorg.elasticsearch.index.shard.IndexingOperationListener;,2,1,2.5933609958506224E-4,1.2966804979253112E-4
class org.elasticsearch.action.bulk.BulkItemRequest,19715,15207,2.556405601659751,1.9718620331950207
class [Lorg.elasticsearch.index.shard.SearchOperationListener;,2,1,2.5933609958506224E-4,1.2966804979253112E-4
class java.lang.Integer,3586,11,0.4649896265560166,0.0014263485477178422
class org.elasticsearch.action.support.IndicesOptions,640,1,0.08298755186721991,1.2966804979253112E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$Builder,19800,10503,2.5674273858921164,1.3619035269709543
class org.elasticsearch.common.settings.Settings,1441,2,0.18685165975103735,2.5933609958506224E-4
class org.elasticsearch.common.xcontent.ToXContent$1,209,1,0.027100622406639005,1.2966804979253112E-4
class org.elasticsearch.common.collect.ImmutableOpenIntMap,2892,2,0.375,2.5933609958506224E-4
class java.lang.Class,120,19,0.015560165975103735,0.002463692946058091
class org.elasticsearch.cluster.metadata.IndexMetaData,4934,16,0.6397821576763485,0.002074688796680498
class org.elasticsearch.action.bulk.TransportShardBulkAction$UpdateResult,11396,8830,1.4776970954356847,1.1449688796680497
class org.elasticsearch.index.shard.IndexShard$ShardFailure,6111,5209,0.7924014522821576,0.6754408713692946
class org.elasticsearch.cluster.block.ClusterBlock,33,4,0.004279045643153527,5.186721991701245E-4
class java.lang.String,781,86,0.1012707468879668,0.011151452282157677
class org.elasticsearch.Version,1629,1,0.2112292531120332,1.2966804979253112E-4
class [Ljava.lang.String;,1856,5,0.24066390041493776,6.483402489626556E-4
class org.elasticsearch.action.ActionRequestValidationException,1366,1244,0.17712655601659752,0.16130705394190872
class org.elasticsearch.common.settings.Setting,168,13,0.021784232365145227,0.0016856846473029046
class org.elasticsearch.cluster.metadata.IndexMetaData$1,14,1,0.0018153526970954357,1.2966804979253112E-4
class org.elasticsearch.action.bulk.BulkShardRequest,18832,221,2.4419087136929463,0.028656639004149376
class org.elasticsearch.common.collect.Tuple,16280,13290,2.1109958506224067,1.7232883817427387
class java.util.Collections$EmptySet,53,1,0.006872406639004149,1.2966804979253112E-4
class java.util.HashSet,21,1,0.0027230290456431534,1.2966804979253112E-4
class org.elasticsearch.common.settings.Setting$3,7,4,9.076763485477179E-4,5.186721991701245E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$State,507,2,0.06574170124481328,2.5933609958506224E-4
class org.elasticsearch.common.unit.TimeValue,2252,1,0.2920124481327801,1.2966804979253112E-4
class org.elasticsearch.index.VersionType$1,47,1,0.006094398340248963,1.2966804979253112E-4
class org.elasticsearch.common.collect.ImmutableOpenMap,1578,1,0.2046161825726141,1.2966804979253112E-4
class org.elasticsearch.tasks.TaskId,851,9,0.11034751037344398,0.00116701244813278
class java.util.RegularEnumSet,1735,1,0.2249740663900415,1.2966804979253112E-4
