Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class retrofit.Server,13,4,0.04436860068259386,0.013651877133105802
class java.util.ArrayList,5,1,0.017064846416382253,0.0034129692832764505
class java.util.Collections$UnmodifiableRandomAccessList,25,1,0.08532423208191127,0.0034129692832764505
class retrofit.client.Response,73,3,0.24914675767918087,0.010238907849829351
class java.lang.Boolean,13,2,0.04436860068259386,0.006825938566552901
class java.util.concurrent.ThreadPoolExecutor,49,42,0.16723549488054607,0.14334470989761092
class retrofit.Utils$SynchronousExecutor,54,1,0.18430034129692832,0.0034129692832764505
class retrofit.Platform$Base$3,16,1,0.05460750853242321,0.0034129692832764505
class retrofit.RestAdapter$Log$1,9,1,0.030716723549488054,0.0034129692832764505
class retrofit.Platform$Base$1,445,1,1.5187713310580204,0.0034129692832764505
class java.lang.Long,2,1,0.006825938566552901,0.0034129692832764505
class retrofit.SerializedObjectSupporter,745,1,2.5426621160409555,0.0034129692832764505
class java.lang.String,475,5,1.621160409556314,0.017064846416382253
class retrofit.RestAdapter$Builder,1357,500,4.631399317406143,1.7064846416382253
class retrofit.RequestInterceptor$1,136,1,0.4641638225255973,0.0034129692832764505
class retrofit.RestAdapter,26,26,0.08873720136518772,0.08873720136518772
class retrofit.RestAdapter$LogLevel,107,4,0.3651877133105802,0.013651877133105802
class [Lretrofit.client.Header;,5,1,0.017064846416382253,0.0034129692832764505
class java.lang.Class,10,7,0.034129692832764506,0.023890784982935155
class retrofit.ErrorHandler$1,4,1,0.013651877133105802,0.0034129692832764505
class java.lang.Integer,9,2,0.030716723549488054,0.006825938566552901
class retrofit.mime.TypedString,16,1,0.05460750853242321,0.0034129692832764505
class retrofit.converter.GsonConverter,466,464,1.5904436860068258,1.583617747440273
