Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,576,9,0.026613685718246086,4.158388393475951E-4
class [[[[Ljava.util.Set;,28,2,0.0012937208335258514,9.240863096613223E-5
class [Ljava.lang.Object;,26,24,0.0012013122025597192,0.0011089035715935868
class [[[Ljava.util.concurrent.ExecutorService;,3,3,1.3861294644919834E-4,1.3861294644919834E-4
class [[[Ljava.lang.Iterable;,10,3,4.620431548306612E-4,1.3861294644919834E-4
class [Lorg.junit.rules.RuleChain;,20,7,9.240863096613224E-4,3.2343020838146284E-4
class [[[[[Ljava.util.Set;,16,2,7.392690477290579E-4,9.240863096613223E-5
class [D,1257,46,0.05807882456221411,0.0021253985122210413
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,28,3,0.0012937208335258514,1.3861294644919834E-4
class [[[C,51,6,0.0023564200896363722,2.772258928983967E-4
class [[[[[Ljava.lang.String;,14,3,6.468604167629257E-4,1.3861294644919834E-4
class [[[[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,1,1,4.620431548306612E-5,4.620431548306612E-5
class [F,3424,26,0.1582035762140184,0.0012013122025597192
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,19,5,8.778819941782563E-4,2.310215774153306E-4
class [[[Ljava.lang.CharSequence;,69,7,0.003188097768331562,3.2343020838146284E-4
class [[I,11,5,5.082474703137273E-4,2.310215774153306E-4
class [Lorg.apache.lucene.search.QueryCachingPolicy;,61,6,0.002818463244467033,2.772258928983967E-4
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,170,9,0.00785473363212124,4.158388393475951E-4
class [[[Ljava.util.Set;,66,2,0.0030494848218823637,9.240863096613223E-5
class java.lang.Object,7,1,3.2343020838146284E-4,4.620431548306612E-5
class [[[[[F,8,3,3.6963452386452894E-4,1.3861294644919834E-4
class [B,6560,39,0.30310030956891376,0.0018019683038395786
class com.carrotsearch.randomizedtesting.rules.TestRuleAdapter$1,1290,25,0.059603566973155296,0.0011551078870766529
class [[[J,2,2,9.240863096613223E-5,9.240863096613223E-5
class [[Lorg.junit.rules.RuleChain;,7,1,3.2343020838146284E-4,4.620431548306612E-5
class [[Ljava.util.Locale;,11,1,5.082474703137273E-4,4.620431548306612E-5
class [Ljava.util.Collection;,2,1,9.240863096613223E-5,4.620431548306612E-5
class [J,6380,60,0.29478353278196184,0.002772258928983967
class [[[[[[Ljava.util.Set;,4,2,1.8481726193226447E-4,9.240863096613223E-5
class [Lorg.junit.runners.model.Statement;,2,2,9.240863096613223E-5,9.240863096613223E-5
class [[Ljava.lang.Class;,18,4,8.316776786951902E-4,1.8481726193226447E-4
class java.util.ArrayList$SubList,1019,762,0.047082197477244375,0.03520768839809638
class [I,4734,158,0.21873122949683502,0.007300281846324447
class [[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,6,2,2.772258928983967E-4,9.240863096613223E-5
class [Ljava.lang.CharSequence;,532,11,0.024580695836991174,5.082474703137273E-4
class [[C,86,10,0.003973571131543686,4.620431548306612E-4
class [[[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,4,1,1.8481726193226447E-4,4.620431548306612E-5
class [[Ljava.lang.Iterable;,24,2,0.0011089035715935868,9.240863096613223E-5
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,137,6,0.006329991221180058,2.772258928983967E-4
class [[[[[C,1,1,4.620431548306612E-5,4.620431548306612E-5
class [[Ljava.lang.String;,233,4,0.010765605507554406,1.8481726193226447E-4
class org.elasticsearch.index.analysis.KuromojiAnalysisTests,20968,20968,0.9688120870489304,0.9688120870489304
class [Ljava.lang.reflect.GenericDeclaration;,1,1,4.620431548306612E-5,4.620431548306612E-5
class java.lang.String,3688,12,0.17040151550154783,5.544517857967934E-4
class java.util.Locale,345,21,0.015940488841657812,9.702906251443885E-4
class [[[[[[Ljava.lang.String;,1,1,4.620431548306612E-5,4.620431548306612E-5
class [Ljava.lang.Class;,448,3,0.020699533336413622,1.3861294644919834E-4
class [[D,23,6,0.0010626992561105207,2.772258928983967E-4
class [[[I,1,1,4.620431548306612E-5,4.620431548306612E-5
class [Lorg.elasticsearch.test.ESTestCase;,32,1,0.0014785380954581157,4.620431548306612E-5
class [Ljava.util.Set;,150,6,0.006930647322459918,2.772258928983967E-4
class [[[[S,5,3,2.310215774153306E-4,1.3861294644919834E-4
class [Ljava.lang.reflect.AnnotatedElement;,66,4,0.0030494848218823637,1.8481726193226447E-4
class java.util.HashSet,1836,433,0.08483112322690939,0.02000646860416763
class [[[[[[[[F,1,1,4.620431548306612E-5,4.620431548306612E-5
class [[[[B,10,3,4.620431548306612E-4,1.3861294644919834E-4
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,629,6,0.029062514438848587,2.772258928983967E-4
class [[[Lorg.apache.lucene.util.LuceneTestCase;,1,1,4.620431548306612E-5,4.620431548306612E-5
class [[[[F,38,5,0.0017557639883565125,2.310215774153306E-4
class [Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,98,75,0.004528022917340479,0.003465323661229959
class [Ljava.util.Locale;,79,7,0.0036501409231622234,3.2343020838146284E-4
class [[Lorg.apache.lucene.util.LuceneTestCase;,27,27,0.0012475165180427853,0.0012475165180427853
class [[[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,4,2,1.8481726193226447E-4,9.240863096613223E-5
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,43,7,0.001986785565771843,3.2343020838146284E-4
class java.lang.Boolean,11101,2,0.512914106177517,9.240863096613223E-5
class [[[[[S,1,1,4.620431548306612E-5,4.620431548306612E-5
class java.lang.Class,556,25,0.02568959940858476,0.0011551078870766529
class [[[[Ljava.lang.CharSequence;,20,3,9.240863096613224E-4,1.3861294644919834E-4
class org.apache.lucene.util.LuceneTestCase$1,107,1,0.004943861756688075,4.620431548306612E-5
class [[[[Ljava.lang.Class;,2,1,9.240863096613223E-5,4.620431548306612E-5
class [[[[[[F,51,2,0.0023564200896363722,9.240863096613223E-5
class [[[F,44,6,0.002032989881254909,2.772258928983967E-4
class [[[Ljava.lang.String;,72,4,0.0033267107147807607,1.8481726193226447E-4
class [Ljava.lang.reflect.Type;,35,5,0.001617151041907314,2.310215774153306E-4
class [[[[[[[F,16,2,7.392690477290579E-4,9.240863096613223E-5
class [Ljava.lang.String;,397,72,0.01834311324677725,0.0033267107147807607
class [[Ljava.util.Set;,118,4,0.005452109227001802,1.8481726193226447E-4
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,582,3,0.026890911611144482,1.3861294644919834E-4
class org.junit.rules.RuleChain,68322,14522,3.1567712424340435,0.6709790694450861
class [[J,22,4,0.0010164949406274546,1.8481726193226447E-4
class [Ljava.util.List;,26,2,0.0012013122025597192,9.240863096613223E-5
class [[B,61,8,0.002818463244467033,3.6963452386452894E-4
class [[[[C,9,2,4.158388393475951E-4,9.240863096613223E-5
