Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class retrofit.RequestInterceptor$1,3405,1,0.28156784916894073,8.269246671628214E-5
class retrofit.Utils$SynchronousExecutor,9991,1,0.8261804349623749,8.269246671628214E-5
class retrofit.client.Request,3876,4,0.3205160009923096,3.307698668651286E-4
class java.lang.Boolean,16420,2,1.357810303481353,1.653849334325643E-4
class retrofit.converter.GsonConverter,3888,3231,0.32150831059290497,0.2671793599603076
class java.util.ArrayList,1401,1,0.11585214586951129,8.269246671628214E-5
class retrofit.RestAdapter$Log$1,12953,1,1.0711155213760026,8.269246671628214E-5
class java.util.Collections$UnmodifiableRandomAccessList,2277,1,0.18829074671297444,8.269246671628214E-5
class retrofit.Platform$Base$1,12356,1,1.0217481187463822,8.269246671628214E-5
class java.lang.String,3502,2,0.28958901844042007,1.653849334325643E-4
class retrofit.RestAdapter,29706,5056,2.4564624162738773,0.41809311171752256
class retrofit.Platform$Base$3,588,1,0.048623170429173905,8.269246671628214E-5
class retrofit.RestAdapter$RestHandler,4558,1,0.376912263292814,8.269246671628214E-5
class [Lretrofit.client.Header;,1401,1,0.11585214586951129,8.269246671628214E-5
class java.lang.Integer,1,1,8.269246671628214E-5,8.269246671628214E-5
class retrofit.RestAdapter$LogLevel,50695,4,4.192094600181924,3.307698668651286E-4
class retrofit.ErrorHandler$1,5459,1,0.45141817580418425,8.269246671628214E-5
class retrofit.RestAdapter$Builder,55837,33584,4.6172992640370465,2.7771438021996198
class java.util.Collections$EmptyList,15,1,0.0012403870007442323,8.269246671628214E-5
class [Ljava.lang.Object;,13,5,0.001075002067311668,4.134623335814107E-4
class java.lang.Class,418,16,0.03456545108740594,0.0013230794674605143
class java.util.concurrent.ThreadPoolExecutor,1284,1142,0.10617712726370628,0.09443479698999421
class retrofit.Server,672,1,0.055569337633341605,8.269246671628214E-5
