Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Ljava.lang.String;,1559,6,0.8145245559038663,0.003134796238244514
class java.lang.Integer,1065,2,0.5564263322884012,0.0010449320794148381
class java.lang.Boolean,1681,2,0.8782654127481714,0.0010449320794148381
class java.util.HashSet,2639,5,1.378787878787879,0.002612330198537095
class java.lang.String,7356,306,3.843260188087774,0.15987460815047022
class java.lang.Class,64,4,0.03343782654127482,0.0020898641588296763
class [I,80,13,0.04179728317659352,0.006792058516196447
class org.stringtemplate.v4.STGroupFile,1300,1146,0.6792058516196448,0.5987460815047022
class java.util.LinkedHashSet,41,2,0.021421107628004178,0.0010449320794148381
class org.antlr.v4.codegen.target.Python2Target,3263,2114,1.7048066875653083,1.1044932079414838
class org.antlr.v4.codegen.target.Python2Target$PythonStringRenderer,54,1,0.02821316614420063,5.224660397074191E-4
