Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.util.HashMap,10325,1,1.5552040970025607,1.5062509414068384E-4
class java.lang.String,5511,2,0.8300948938093087,3.012501882813677E-4
class java.lang.Integer,1055,1,0.15890947431842145,1.5062509414068384E-4
class [Lorg.elasticsearch.cluster.metadata.IndexTemplateFilter;,5172,5172,0.7790329868956168,0.7790329868956168
class org.elasticsearch.action.LatchedActionListener,1696,765,0.2554601596625998,0.11522819701762313
class org.elasticsearch.cluster.metadata.IndexMetaData$State,1575,1,0.23723452327157704,1.5062509414068384E-4
class java.util.LinkedHashSet,7417,5175,1.117186323241452,0.7794848621780388
class org.elasticsearch.cluster.metadata.MetaDataCreateIndexService$DefaultIndexTemplateFilter,6523,1,0.9825274890796807,1.5062509414068384E-4
class org.elasticsearch.common.settings.Settings,23369,1,3.5199578249736407,1.5062509414068384E-4
class java.util.HashSet,3030,1,0.45639403524627203,1.5062509414068384E-4
class java.util.ArrayList,1422,1,0.2141888838680524,1.5062509414068384E-4
class [Lorg.elasticsearch.action.admin.indices.alias.Alias;,155,1,0.023346889591805996,1.5062509414068384E-4
class org.elasticsearch.cluster.metadata.IndexTemplateFilter$Compound,2886,2108,0.43470402169001354,0.31751769844856154
class org.elasticsearch.action.admin.indices.create.CreateIndexClusterStateUpdateRequest,45300,11,6.8233167645729775,0.0016568760355475222
class [Ljava.lang.String;,222,6,0.033438770899231814,9.037505648441031E-4
class [Lorg.elasticsearch.cluster.block.ClusterBlock;,1868,1,0.2813676758547974,1.5062509414068384E-4
class java.lang.Boolean,8412,2,1.2670582919114324,3.012501882813677E-4
class java.lang.Class,237,11,0.03569814731134207,0.0016568760355475222
class org.elasticsearch.cluster.metadata.MetaDataCreateIndexService,5302,5302,0.7986142491339057,0.7986142491339057
