Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[[[Lorg.elasticsearch.common.logging.ESLogger;,26,4,0.0011733381470282955,1.8051356108127623E-4
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,321,1,0.014486213276772417,4.512839027031906E-5
class java.lang.Boolean,17176,2,0.7751252312830001,9.025678054063812E-5
class [[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,18,8,8.123110248657431E-4,3.6102712216255246E-4
class [[Lorg.apache.lucene.util.LuceneTestCase;,38,22,0.0017148788302721242,9.928245859470192E-4
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,212,5,0.009567218737307641,2.256419513515953E-4
class [Lorg.junit.Assert;,121,121,0.005460535222708606,0.005460535222708606
class [[[Ljava.lang.Iterable;,46,2,0.0020759059524346766,9.025678054063812E-5
class [I,5151,92,0.23245633828241347,0.004151811904869353
class java.lang.Object,13,1,5.866690735141477E-4,4.512839027031906E-5
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,11,3,4.964122929735096E-4,1.3538517081095717E-4
class [[[[[F,6,4,2.7077034162191434E-4,1.8051356108127623E-4
class [Ljava.lang.reflect.GenericDeclaration;,19,7,8.574394151360621E-4,3.158987318922334E-4
class [[Lorg.elasticsearch.test.ESTestCase;,1,1,4.512839027031906E-5,4.512839027031906E-5
class [[[Ljava.lang.reflect.AnnotatedElement;,18,6,8.123110248657431E-4,2.7077034162191434E-4
class [[[Lorg.elasticsearch.common.logging.ESLogger;,23,7,0.0010379529762173383,3.158987318922334E-4
class org.apache.lucene.util.LuceneTestCase$1,136,1,0.006137461076763392,4.512839027031906E-5
class [[[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,4,1,1.8051356108127623E-4,4.512839027031906E-5
class [[I,169,5,0.007626697955683921,2.256419513515953E-4
class [Lorg.apache.lucene.search.QueryCachingPolicy;,16,5,7.220542443251049E-4,2.256419513515953E-4
class [Ljava.lang.reflect.AnnotatedElement;,106,6,0.0047836093686538204,2.7077034162191434E-4
class [D,2410,96,0.10875942055146894,0.004332325465950629
class [[[[[[[[[I,1,1,4.512839027031906E-5,4.512839027031906E-5
class [Ljava.lang.Object;,1894,16,0.08547317117198429,7.220542443251049E-4
class [[S,77,11,0.0034748860508145673,4.964122929735096E-4
class [[[[[Ljava.lang.reflect.AnnotatedElement;,7,4,3.158987318922334E-4,1.8051356108127623E-4
class [Lorg.apache.lucene.util.LuceneTestCase;,148,101,0.006679001760007221,0.0045579674173022245
class [[[[[[[[I,6,3,2.7077034162191434E-4,1.3538517081095717E-4
class [[[S,21,7,9.476961956767003E-4,3.158987318922334E-4
class [Ljava.lang.reflect.Type;,13,2,5.866690735141477E-4,9.025678054063812E-5
class [[[Ljava.util.concurrent.ExecutorService;,34,8,0.001534365269190848,3.6102712216255246E-4
class [Ljava.util.Set;,16,2,7.220542443251049E-4,9.025678054063812E-5
class java.util.ArrayList,3,2,1.3538517081095717E-4,9.025678054063812E-5
class org.elasticsearch.common.logging.log4j.Log4jESLogger,11111,1,0.501421544293515,4.512839027031906E-5
class [[[[[[I,28,5,0.0012635949275689336,2.256419513515953E-4
class [[Ljava.lang.String;,15,8,6.769258540547859E-4,3.6102712216255246E-4
class [[Lorg.elasticsearch.common.logging.ESLogger;,118,27,0.005325150051897649,0.0012184665372986145
class [[Ljava.lang.reflect.GenericDeclaration;,1,1,4.512839027031906E-5,4.512839027031906E-5
class [Lorg.elasticsearch.test.ESTestCase;,19,19,8.574394151360621E-4,8.574394151360621E-4
class [Ljava.util.Collection;,4,2,1.8051356108127623E-4,9.025678054063812E-5
class org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,21502,21502,0.9703506475924004,0.9703506475924004
class [[[[S,4,2,1.8051356108127623E-4,9.025678054063812E-5
class [[Lorg.junit.rules.RuleChain;,66,4,0.002978473757841058,1.8051356108127623E-4
class [Lorg.elasticsearch.common.logging.ESLogger;,67,37,0.0030236021481113767,0.0016697504400018052
class [[[[[Ljava.util.concurrent.ExecutorService;,2,2,9.025678054063812E-5,9.025678054063812E-5
class java.lang.String,9523,12,0.4297576605442484,5.415406832438287E-4
class [[Ljava.lang.reflect.AnnotatedElement;,213,4,0.009612347127577959,1.8051356108127623E-4
class [[[[[[Ljava.lang.reflect.AnnotatedElement;,1,1,4.512839027031906E-5,4.512839027031906E-5
class java.util.HashSet,1711,658,0.07721467575251591,0.02969448079786994
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,2,2,9.025678054063812E-5,9.025678054063812E-5
class [S,5392,61,0.24333228033756035,0.0027528318064894623
class [[B,4,4,1.8051356108127623E-4,1.8051356108127623E-4
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,51,5,0.002301547903786272,2.256419513515953E-4
class [[Ljava.util.concurrent.ExecutorService;,627,9,0.02829550069949005,4.0615551243287153E-4
class [Ljava.util.Locale;,323,6,0.014576470057313056,2.7077034162191434E-4
class [[[[I,86,3,0.003881041563247439,1.3538517081095717E-4
class [[Ljava.util.Locale;,147,6,0.006633873369736902,2.7077034162191434E-4
class [C,7820,82,0.35290401191389503,0.003700528002166163
class [[C,25,9,0.0011282097567579764,4.0615551243287153E-4
class [[[[Ljava.lang.Iterable;,18,2,8.123110248657431E-4,9.025678054063812E-5
class [[[[Lorg.junit.rules.RuleChain;,11,4,4.964122929735096E-4,1.8051356108127623E-4
class java.util.Locale,250,19,0.011282097567579764,8.574394151360621E-4
class [F,9607,17,0.4335484453269552,7.67182634595424E-4
class [[[J,3,2,1.3538517081095717E-4,9.025678054063812E-5
class [[[C,5,5,2.256419513515953E-4,2.256419513515953E-4
class [J,3447,60,0.1555575612617898,0.0027077034162191435
class java.lang.Integer,1,1,4.512839027031906E-5,4.512839027031906E-5
class [[[[[[Lorg.elasticsearch.common.logging.ESLogger;,2,1,9.025678054063812E-5,4.512839027031906E-5
class [[[Lorg.junit.rules.RuleChain;,42,4,0.0018953923913534005,1.8051356108127623E-4
class [[[[[[[I,22,5,9.928245859470192E-4,2.256419513515953E-4
class [[[[[Ljava.lang.Iterable;,2,1,9.025678054063812E-5,4.512839027031906E-5
class [Ljava.lang.CharSequence;,2,2,9.025678054063812E-5,9.025678054063812E-5
class [Lorg.junit.rules.RuleChain;,259,74,0.011688253080012636,0.0033395008800036104
class [[[F,35,8,0.001579493659461167,3.6102712216255246E-4
class org.junit.rules.RuleChain,8737,7986,0.3942867457917776,0.360395324698768
class [[[[F,10,6,4.512839027031906E-4,2.7077034162191434E-4
class [[Ljava.util.Set;,14,3,6.317974637844668E-4,1.3538517081095717E-4
class [Ljava.lang.String;,123,15,0.005550792003249244,6.769258540547859E-4
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,11,4,4.964122929735096E-4,1.8051356108127623E-4
class [Ljava.util.concurrent.ExecutorService;,13316,2,0.6009296448395686,9.025678054063812E-5
class [[D,134,8,0.006047204296222753,3.6102712216255246E-4
class [[[Ljava.lang.String;,2,2,9.025678054063812E-5,9.025678054063812E-5
class [[[D,28,4,0.0012635949275689336,1.8051356108127623E-4
class [[[I,60,5,0.0027077034162191435,2.256419513515953E-4
class [[[Ljava.util.Locale;,88,6,0.003971298343788077,2.7077034162191434E-4
