Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Ljava.lang.String;,4131,40,0.36476821192052983,0.003532008830022075
class java.lang.String,5121,215,0.4521854304635762,0.018984547461368653
class org.elasticsearch.action.delete.DeleteRequest,80588,3960,7.115938189845474,0.34966887417218545
class org.elasticsearch.action.ActionRequestValidationException,4173,3079,0.368476821192053,0.27187637969094924
class org.elasticsearch.tasks.TaskId,6103,19,0.5388962472406181,0.0016777041942604856
class org.elasticsearch.action.support.IndicesOptions,3492,1,0.30834437086092714,8.830022075055188E-5
class java.util.ArrayList,4,1,3.532008830022075E-4,8.830022075055188E-5
class org.elasticsearch.index.VersionType$1,3711,1,0.327682119205298,8.830022075055188E-5
class java.lang.Long,4135,9,0.365121412803532,7.947019867549669E-4
class [Lorg.elasticsearch.index.shard.SearchOperationListener;,2,1,1.7660044150110375E-4,8.830022075055188E-5
class java.lang.Boolean,2732,2,0.24123620309050772,1.7660044150110375E-4
class org.elasticsearch.action.WriteConsistencyLevel,2645,1,0.2335540838852097,8.830022075055188E-5
class java.util.RegularEnumSet,1,1,8.830022075055188E-5,8.830022075055188E-5
class java.lang.Class,317,10,0.027991169977924946,8.830022075055188E-4
class org.elasticsearch.index.shard.IndexShard$ShardFailure,13525,13423,1.1942604856512142,1.1852538631346579
class org.elasticsearch.action.support.replication.ReplicationTask,1542,1542,0.136158940397351,0.136158940397351
class [Lorg.elasticsearch.index.shard.IndexingOperationListener;,2,1,1.7660044150110375E-4,8.830022075055188E-5
class org.elasticsearch.common.unit.TimeValue,3726,1,0.32900662251655627,8.830022075055188E-5
