Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.Object,1,1,3.076355134436719E-5,3.076355134436719E-5
class java.lang.Integer,4,4,1.2305420537746877E-4,1.2305420537746877E-4
class com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowConfiguration,32500,13391,0.9998154186919338,0.41195471605242107
class java.lang.Class,6082,2,0.18710391927644127,6.152710268873438E-5
