Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class org.elasticsearch.common.collect.ImmutableOpenMap,1107,1,0.1729957805907173,1.562744178777934E-4
class java.lang.Long,1260,10,0.19690576652601968,0.001562744178777934
class org.elasticsearch.cluster.metadata.IndexMetaData$IndexMetaDataDiff,252,252,0.03938115330520394,0.03938115330520394
class java.lang.Integer,3539,10,0.5530551648695109,0.001562744178777934
class java.util.Collections$UnmodifiableSet,81,1,0.012658227848101266,1.562744178777934E-4
class org.elasticsearch.common.settings.Settings,20567,51,3.214095952492577,0.007969995311767463
class org.elasticsearch.common.settings.Setting$3,2758,4,0.4310048445069542,6.250976715111736E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$State,266,2,0.041568995155493046,3.125488357555868E-4
class java.lang.Byte,144,2,0.02250351617440225,3.125488357555868E-4
class org.elasticsearch.index.IndexSettings$$Lambda$441/1009781282,310,1,0.04844506954211596,1.562744178777934E-4
class org.elasticsearch.common.unit.SizeValue,15,1,0.0023441162681669013,1.562744178777934E-4
class org.elasticsearch.common.collect.ImmutableOpenIntMap,69,1,0.010782934833567745,1.562744178777934E-4
class [Ljava.lang.Object;,1,1,1.562744178777934E-4,1.562744178777934E-4
class org.elasticsearch.common.settings.IndexScopedSettings,11732,941,1.8334114705422722,0.1470542272230036
class org.elasticsearch.common.settings.Setting$Property,192,1,0.030004688232536336,1.562744178777934E-4
class java.lang.Class,190,11,0.029692139396780746,0.0017190185966557275
class java.lang.String,2644,40,0.41318956086888575,0.006250976715111736
class org.elasticsearch.index.MergeSchedulerConfig,291,1,0.04547585560243788,1.562744178777934E-4
class org.elasticsearch.cluster.block.ClusterBlock,4,4,6.250976715111736E-4,6.250976715111736E-4
class org.elasticsearch.common.logging.ESLogger,447,1,0.06985466479137366,1.562744178777934E-4
class java.util.LinkedHashMap,154,76,0.024066260353180186,0.011876855758712298
class java.util.HashSet,77,2,0.012033130176590093,3.125488357555868E-4
class org.elasticsearch.common.unit.ByteSizeValue,1011,2,0.15799343647444913,3.125488357555868E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$Builder,5176,1549,0.8088763869354587,0.242069073292702
class java.util.Collections$UnmodifiableMap,10264,9,1.6040006250976715,0.0014064697609001407
class org.elasticsearch.common.settings.Settings$Builder,8725,533,1.3634942959837475,0.08329426472886388
class [Ljava.lang.String;,15107,17,2.360837630879825,0.0026566651039224877
class org.elasticsearch.cluster.metadata.IndexMetaData$1,1,1,1.562744178777934E-4,1.562744178777934E-4
class org.elasticsearch.index.MergePolicyConfig,610,590,0.09532739490545397,0.09220190654789812
class org.elasticsearch.common.ParseFieldMatcher,563,1,0.08798249726519769,1.562744178777934E-4
class org.elasticsearch.common.settings.Setting,3499,29,0.5468041881543991,0.004531958118456009
class org.apache.lucene.index.TieredMergePolicy,436,1,0.06813564619471793,1.562744178777934E-4
class org.elasticsearch.common.unit.TimeValue,4059,2238,0.6343178621659634,0.3497421472105016
class org.elasticsearch.common.xcontent.ToXContent$1,221,1,0.034536646350992344,1.562744178777934E-4
class org.elasticsearch.common.unit.RatioValue,1,1,1.562744178777934E-4,1.562744178777934E-4
class java.util.HashMap,80,3,0.012501953430223473,4.6882325363338024E-4
class java.util.Collections$EmptySet,35,1,0.005469604625722769,1.562744178777934E-4
class java.util.ArrayList,257,6,0.040162525394592904,9.376465072667605E-4
class org.elasticsearch.common.settings.IndexScopedSettings$$Lambda$81/341853399,320,1,0.05000781372089389,1.562744178777934E-4
class java.util.LinkedHashSet,74,2,0.011564306922956713,3.125488357555868E-4
class java.lang.Boolean,22399,2,3.5003906860446943,3.125488357555868E-4
class org.elasticsearch.cluster.metadata.IndexMetaData,8727,7,1.363806844819503,0.0010939209251445538
class org.elasticsearch.index.IndexSettings,6503,6503,1.0162525394592905,1.0162525394592905
class org.elasticsearch.Version,1194,2,0.18659165494608532,3.125488357555868E-4
class org.elasticsearch.index.translog.Translog$Durability,685,1,0.10704797624628848,1.562744178777934E-4
class org.elasticsearch.index.Index,4,1,6.250976715111736E-4,1.562744178777934E-4
