Methods called,Number of times,Number of times (Normalized)
"public retrofit.RestAdapter retrofit.SerializedObjectSupporter.deserializeObjectLogLevel3() throws java.io.IOException",69,0.032455315145813735
"retrofit.Server(java.lang.String)",604,0.28410159924741296
"retrofit.Server(java.lang.String, java.lang.String)",161,0.07572906867356538
"public retrofit.RestAdapter retrofit.SerializedObjectSupporter.deserializeObjectLogLevel2() throws java.io.IOException",66,0.031044214487300093
"public retrofit.RestAdapter retrofit.SerializedObjectSupporter.deserializeObjectLogLevel1() throws java.io.IOException",66,0.031044214487300093
"public static final java.lang.String retrofit.RestAdapter.IDLE_THREAD_NAME",1,4.7036688617121356E-4
"public final java.util.concurrent.Executor retrofit.RestAdapter.callbackExecutor",60,0.028222013170272814
"public retrofit.client.Client$Provider retrofit.RestAdapter$Builder.clientProvider",119,0.055973659454374415
"public retrofit.client.Client$Provider retrofit.RestAdapter$Builder.clientProvider",189,0.08889934148635936
"public java.util.concurrent.Executor retrofit.RestAdapter$Builder.getcallbackExecutor()",834,0.3922859830667921
"public retrofit.Server retrofit.RestAdapter.getserver()",74,0.034807149576669805
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString5() throws java.io.IOException",249,0.11712135465663218
"public final java.lang.String retrofit.Server.apiUrl",51,0.02398871119473189
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString2() throws java.io.IOException",674,0.31702728127939794
"public final retrofit.converter.Converter retrofit.RestAdapter.converter",105,0.049388523047977424
"public final java.util.List retrofit.client.Request.headers",58,0.027281279397930385
"public static final int retrofit.RestAdapter.LOG_CHUNK_SIZE",1,4.7036688617121356E-4
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString3() throws java.io.IOException",31,0.01458137347130762
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString1() throws java.io.IOException",225,0.10583254938852305
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString4() throws java.io.IOException",1127,0.5301034807149577
"public retrofit.Server retrofit.RestAdapter$Builder.server",1581,0.7436500470366886
