Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class retrofit.mime.TypedString,142,1,0.06679209783631232,4.7036688617121356E-4
class retrofit.RequestInterceptor$1,230,1,0.10818438381937912,4.7036688617121356E-4
class retrofit.RestAdapter,1968,1536,0.9256820319849483,0.7224835371589841
class java.util.Collections$UnmodifiableRandomAccessList,76,2,0.03574788334901223,9.407337723424271E-4
class retrofit.Utils$SynchronousExecutor,33,1,0.015522107243650047,4.7036688617121356E-4
class retrofit.converter.GsonConverter,2792,2784,1.3132643461900282,1.3095014111006584
class retrofit.RestAdapter$Log$1,509,1,0.23941674506114768,4.7036688617121356E-4
class retrofit.Platform$Base$1,121,1,0.05691439322671684,4.7036688617121356E-4
class java.util.concurrent.ThreadPoolExecutor,52,36,0.024459078080903106,0.016933207902163686
class java.lang.Boolean,69,2,0.032455315145813735,9.407337723424271E-4
class java.lang.Integer,101,1,0.04750705550329257,4.7036688617121356E-4
class retrofit.ErrorHandler$1,245,1,0.11523988711194733,4.7036688617121356E-4
class retrofit.RestAdapter$Builder,3554,1118,1.671683913452493,0.5258701787394168
class retrofit.RestAdapter$RestHandler,1634,48,0.768579492003763,0.022577610536218252
class java.lang.Class,24,8,0.011288805268109126,0.0037629350893697085
class retrofit.SerializedObjectSupporter,2096,1,0.9858889934148636,4.7036688617121356E-4
class retrofit.Server,1334,52,0.6274694261523989,0.024459078080903106
class java.util.ArrayList,28,1,0.01317027281279398,4.7036688617121356E-4
class java.lang.String,3609,9,1.6975540921919097,0.0042333019755409216
class retrofit.client.Request,3374,33,1.5870178739416745,0.015522107243650047
class java.util.Collections$EmptyList,37,1,0.017403574788334902,4.7036688617121356E-4
class [Lretrofit.client.Header;,28,1,0.01317027281279398,4.7036688617121356E-4
class [Ljava.lang.Object;,18,12,0.008466603951081843,0.005644402634054563
class retrofit.Platform$Base$3,6,1,0.0028222013170272815,4.7036688617121356E-4
class retrofit.RestAdapter$LogLevel,1002,4,0.47130761994355597,0.0018814675446848542
