Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.util.Collections$UnmodifiableRandomAccessList,24,1,0.02909090909090909,0.0012121212121212121
class java.lang.String,309,12,0.37454545454545457,0.014545454545454545
class retrofit.mime.MultipartTypedOutput,126,116,0.15272727272727274,0.1406060606060606
class retrofit.converter.GsonConverter$JsonTypedOutput,1,1,0.0012121212121212121,0.0012121212121212121
class retrofit.SerializedObjectSupporter,1324,1,1.6048484848484847,0.0012121212121212121
class java.util.ArrayList,483,3,0.5854545454545454,0.0036363636363636364
class java.lang.Boolean,269,1,0.32606060606060605,0.0012121212121212121
class retrofit.client.Request,785,371,0.9515151515151515,0.4496969696969697
class java.util.Collections$EmptyList,68,1,0.08242424242424243,0.0012121212121212121
class retrofit.mime.FormUrlEncodedTypedOutput,21,21,0.025454545454545455,0.025454545454545455
class retrofit.converter.GsonConverter,1423,1423,1.7248484848484849,1.7248484848484849
class [Ljava.lang.Object;,97,28,0.11757575757575757,0.03393939393939394
class java.lang.Class,18,4,0.02181818181818182,0.0048484848484848485
class retrofit.RequestBuilder,4928,4791,5.973333333333334,5.807272727272728
class [Lretrofit.client.Header;,269,1,0.32606060606060605,0.0012121212121212121
