TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.squareup.okhttp.internal.bytes.GzipSource,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.634983908057661,508,253
