Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.Object,1,1,5.12321327936882E-5,5.12321327936882E-5
class [B,19514,19514,0.9997438393360316,0.9997438393360316
class java.lang.Class,1,1,5.12321327936882E-5,5.12321327936882E-5
