Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Ljava.lang.String;,58,3,0.2636363636363636,0.013636363636363636
class java.lang.Boolean,4,2,0.01818181818181818,0.00909090909090909
class ch.qos.logback.classic.Logger,1,1,0.004545454545454545,0.004545454545454545
class com.netflix.simianarmy.client.edda.EddaClient,3,3,0.013636363636363636,0.013636363636363636
class java.util.Collections$UnmodifiableCollection,5,1,0.022727272727272728,0.004545454545454545
class com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext$1,30,1,0.13636363636363635,0.004545454545454545
class java.lang.Integer,5,1,0.022727272727272728,0.004545454545454545
class com.netflix.simianarmy.aws.janitor.LaunchConfigJanitor,22,22,0.1,0.1
class java.util.ArrayList,11,11,0.05,0.05
class com.netflix.simianarmy.basic.BasicConfiguration,47,1,0.21363636363636362,0.004545454545454545
class com.netflix.simianarmy.aws.janitor.EBSSnapshotJanitor,2,2,0.00909090909090909,0.00909090909090909
class java.util.HashSet,2,1,0.00909090909090909,0.004545454545454545
class java.lang.Class,3,3,0.013636363636363636,0.013636363636363636
class com.netflix.simianarmy.basic.BasicScheduler,2,2,0.00909090909090909,0.00909090909090909
class com.netflix.simianarmy.aws.janitor.EBSVolumeJanitor,2,2,0.00909090909090909,0.00909090909090909
class com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext$BasicJanitorContext,73,55,0.33181818181818185,0.25
class com.netflix.simianarmy.aws.AWSResourceType,1,1,0.004545454545454545,0.004545454545454545
class com.netflix.simianarmy.basic.BasicCalendar,43,43,0.19545454545454546,0.19545454545454546
class com.netflix.simianarmy.aws.janitor.ASGJanitor,3,3,0.013636363636363636,0.013636363636363636
class com.amazonaws.auth.DefaultAWSCredentialsProviderChain,2,2,0.00909090909090909,0.00909090909090909
class com.netflix.simianarmy.client.aws.AWSClient,37,37,0.16818181818181818,0.16818181818181818
class java.lang.String,93,9,0.42272727272727273,0.04090909090909091
class com.netflix.simianarmy.janitor.JanitorEmailNotifier,99,99,0.45,0.45
class com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient,158,92,0.7181818181818181,0.41818181818181815
class com.netflix.simianarmy.basic.janitor.BasicJanitorEmailBuilder,35,2,0.1590909090909091,0.00909090909090909
class com.netflix.simianarmy.basic.janitor.BasicJanitorMonkeyContext,211,211,0.9590909090909091,0.9590909090909091
class java.util.Collections$UnmodifiableMap,3,1,0.013636363636363636,0.004545454545454545
class com.netflix.simianarmy.aws.janitor.InstanceJanitor,16,16,0.07272727272727272,0.07272727272727272
class com.netflix.simianarmy.aws.SimpleDBRecorder,6,5,0.02727272727272727,0.022727272727272728
class com.netflix.simianarmy.aws.janitor.SimpleDBJanitorResourceTracker,7,6,0.031818181818181815,0.02727272727272727
