Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.Short,37,3,0.08486238532110092,0.006880733944954129
class java.lang.String,74,6,0.16972477064220184,0.013761467889908258
class java.lang.Long,6,1,0.013761467889908258,0.0022935779816513763
class java.lang.Integer,320,14,0.7339449541284404,0.03211009174311927
class [B,259,25,0.5940366972477065,0.05733944954128441
class java.lang.Float,16,2,0.03669724770642202,0.0045871559633027525
class java.lang.Character,20,1,0.045871559633027525,0.0022935779816513763
class org.jboss.netty.buffer.SlicedChannelBuffer,7,5,0.016055045871559634,0.011467889908256881
class org.jboss.netty.buffer.BigEndianHeapChannelBuffer,12,2,0.027522935779816515,0.0045871559633027525
class java.lang.Byte,13,1,0.02981651376146789,0.0022935779816513763
class java.lang.Double,7,2,0.016055045871559634,0.0045871559633027525
class [Ljava.nio.ByteBuffer;,83,4,0.19036697247706422,0.009174311926605505
class org.jboss.netty.buffer.HeapChannelBufferFactory,22,1,0.05045871559633028,0.0022935779816513763
class java.nio.ByteOrder,7,1,0.016055045871559634,0.0022935779816513763
class org.jboss.netty.buffer.DynamicChannelBuffer,647,52,1.4839449541284404,0.11926605504587157
class java.lang.Boolean,228,2,0.5229357798165137,0.0045871559633027525
class java.lang.Class,4,2,0.009174311926605505,0.0045871559633027525
class java.nio.HeapByteBuffer,56,5,0.12844036697247707,0.011467889908256881
class org.jboss.netty.buffer.TruncatedChannelBuffer,2,2,0.0045871559633027525,0.0045871559633027525
class org.jboss.netty.buffer.DuplicatedChannelBuffer,7,4,0.016055045871559634,0.009174311926605505
class org.jboss.netty.handler.codec.frame.LengthFieldBasedFrameDecoder,7,7,0.016055045871559634,0.016055045871559634
