Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[[[Lorg.apache.lucene.search.QueryCachingPolicy;,1,1,4.3784754148605455E-5,4.3784754148605455E-5
class java.lang.Boolean,9,2,3.940627873374491E-4,8.756950829721091E-5
class org.junit.rules.RuleChain,24840,15601,1.0876132930513596,0.6830859494723938
class [[[S,115,3,0.005035246727089627,1.3135426244581636E-4
class [C,7595,97,0.3325452077586584,0.004247121152414729
class org.elasticsearch.common.settings.Settings$Builder,5513,1,0.24138534962126187,4.3784754148605455E-5
class [[S,231,5,0.010114278208327861,2.1892377074302728E-4
class [[[[[[S,1,1,4.3784754148605455E-5,4.3784754148605455E-5
class [[[Ljava.lang.reflect.AnnotatedElement;,16,2,7.005560663776873E-4,8.756950829721091E-5
class java.util.Locale,524,27,0.022943211173869257,0.0011821883620123472
class [[Lorg.elasticsearch.common.settings.Settings$Builder;,15,2,6.567713122290818E-4,8.756950829721091E-5
class [Ljava.lang.reflect.AnnotatedElement;,210,3,0.009194798371207145,1.3135426244581636E-4
class [I,14165,1320,0.6202110425149963,0.0577958754761592
class java.lang.Object,4,1,1.7513901659442182E-4,4.3784754148605455E-5
class [Ljava.lang.String;,30131,43,1.319278427251631,0.0018827444283900346
class java.lang.Integer,1,1,4.3784754148605455E-5,4.3784754148605455E-5
class [[D,72,4,0.003152502298699593,1.7513901659442182E-4
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,7,1,3.064932790402382E-4,4.3784754148605455E-5
class [Ljava.lang.reflect.GenericDeclaration;,94,5,0.004115766889968913,2.1892377074302728E-4
class [[[[[Lorg.apache.lucene.util.LuceneTestCase;,1,1,4.3784754148605455E-5,4.3784754148605455E-5
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,36,2,0.0015762511493497965,8.756950829721091E-5
class [[[[Ljava.lang.String;,21,3,9.194798371207146E-4,1.3135426244581636E-4
class [F,5337,84,0.2336792328911073,0.0036779193484828584
class [[[F,10,2,4.3784754148605456E-4,8.756950829721091E-5
class org.apache.lucene.util.LuceneTestCase$1,107,1,0.0046849686939007835,4.3784754148605455E-5
class [[J,75,3,0.003283856561145409,1.3135426244581636E-4
class [Lorg.elasticsearch.common.settings.Settings$Builder;,86,75,0.003765488856780069,0.003283856561145409
class [[[[[S,5,1,2.1892377074302728E-4,4.3784754148605455E-5
class [[[Ljava.lang.String;,104,6,0.004553614431454967,2.627085248916327E-4
class java.util.HashSet,38945,798,1.7051972503174395,0.034940233810587154
class [[[[Ljava.lang.reflect.AnnotatedElement;,2,2,8.756950829721091E-5,8.756950829721091E-5
class [Ljava.lang.Iterable;,248,1,0.010858619028854153,4.3784754148605455E-5
class [[[J,35,3,0.001532466395201191,1.3135426244581636E-4
class [[[[[B,3,1,1.3135426244581636E-4,4.3784754148605455E-5
class [Ljava.lang.reflect.Type;,38,2,0.0016638206576470073,8.756950829721091E-5
class [Lorg.apache.lucene.search.QueryCachingPolicy;,24,3,0.0010508340995665309,1.3135426244581636E-4
class [Ljava.lang.Object;,37,25,0.0016200359034984019,0.0010946188537151365
class [[B,40,4,0.0017513901659442182,1.7513901659442182E-4
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,30,2,0.0013135426244581636,8.756950829721091E-5
class [[Ljava.io.Serializable;,155,1,0.006786636893033845,4.3784754148605455E-5
class [[C,33,5,0.00144489688690398,2.1892377074302728E-4
class [Ljava.util.Locale;,32,7,0.0014011121327553745,3.064932790402382E-4
class [[Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,3,1,1.3135426244581636E-4,4.3784754148605455E-5
class [[Ljava.lang.reflect.Type;,1,1,4.3784754148605455E-5,4.3784754148605455E-5
class [[[[Lorg.elasticsearch.common.settings.Settings$Builder;,1,1,4.3784754148605455E-5,4.3784754148605455E-5
class [J,14710,50,0.6440737335259863,0.002189237707430273
class [[F,34,3,0.0014886816410525855,1.3135426244581636E-4
class org.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests,17493,17493,0.7659267043215552,0.7659267043215552
class [[Ljava.lang.String;,281,3,0.012303515915758133,1.3135426244581636E-4
class [[[B,24,3,0.0010508340995665309,1.3135426244581636E-4
class [Ljava.util.Set;,230,2,0.010070493454179255,8.756950829721091E-5
class [[Ljava.lang.reflect.GenericDeclaration;,62,3,0.0027146547572135383,1.3135426244581636E-4
class [[Ljava.lang.Class;,2,1,8.756950829721091E-5,4.3784754148605455E-5
class [Z,51,30,0.0022330224615788783,0.0013135426244581636
class [[[D,14,2,6.129865580804764E-4,8.756950829721091E-5
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,266,1,0.011646744603529052,4.3784754148605455E-5
class [[[Lorg.apache.lucene.util.LuceneTestCase;,22,11,9.6326459126932E-4,4.8163229563466E-4
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,116,2,0.005079031481238233,8.756950829721091E-5
class [B,6574,59,0.2878409737729323,0.0025833004947677218
class [[Lorg.apache.lucene.util.LuceneTestCase;,293,12,0.012828932965541398,5.254170497832654E-4
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,142,2,0.006217435089101974,8.756950829721091E-5
class java.lang.Class,1263,27,0.05530014448968869,0.0011821883620123472
class [[[[S,19,2,8.319103288235036E-4,8.756950829721091E-5
class [[[[Lorg.apache.lucene.util.LuceneTestCase;,102,1,0.004466044923157757,4.3784754148605455E-5
class [D,1780,51,0.0779368623845177,0.0022330224615788783
class java.lang.String,4210,14,0.18433381496562898,6.129865580804764E-4
class [[[[[Ljava.lang.String;,3,1,1.3135426244581636E-4,4.3784754148605455E-5
class [[Ljava.util.Set;,2,1,8.756950829721091E-5,4.3784754148605455E-5
class [[[Lorg.elasticsearch.common.settings.Settings$Builder;,7,1,3.064932790402382E-4,4.3784754148605455E-5
class [[[Ljava.lang.reflect.GenericDeclaration;,48,2,0.0021016681991330617,8.756950829721091E-5
class [Ljava.lang.Class;,24,3,0.0010508340995665309,1.3135426244581636E-4
class [Lorg.apache.lucene.util.LuceneTestCase;,304,65,0.013310565261176058,0.0028460090196593545
class [[Ljava.lang.reflect.AnnotatedElement;,91,3,0.0039844126275230965,1.3135426244581636E-4
class [[[[Ljava.lang.reflect.GenericDeclaration;,9,1,3.940627873374491E-4,4.3784754148605455E-5
class [[Lorg.elasticsearch.test.ESTokenStreamTestCase;,27,21,0.0011821883620123472,9.194798371207146E-4
class [[[[D,2,1,8.756950829721091E-5,4.3784754148605455E-5
class [[[[B,9,2,3.940627873374491E-4,8.756950829721091E-5
class [[[[J,5,1,2.1892377074302728E-4,4.3784754148605455E-5
