Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[[[S,18,2,8.160674615768237E-4,9.067416239742486E-5
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,28,2,0.0012694382735639479,9.067416239742486E-5
class [[J,73,3,0.003309606927506007,1.3601124359613728E-4
class [C,7299,97,0.330915355669402,0.004397696876275105
class [[[J,34,3,0.0015414607607562225,1.3601124359613728E-4
class [Ljava.util.Set;,216,2,0.009792809538921884,9.067416239742486E-5
class [Ljava.lang.reflect.AnnotatedElement;,200,3,0.009067416239742485,1.3601124359613728E-4
class java.lang.Integer,1,1,4.533708119871243E-5,4.533708119871243E-5
class [[Ljava.lang.reflect.Type;,1,1,4.533708119871243E-5,4.533708119871243E-5
class [[B,39,3,0.0017681461667497847,1.3601124359613728E-4
class [B,6245,58,0.2831300720859591,0.002629550709525321
class [[Lorg.elasticsearch.test.ESTokenStreamTestCase;,27,21,0.0012241011923652355,9.52078705172961E-4
class [Ljava.lang.Object;,35,25,0.0015867978419549348,0.0011334270299678106
class [[[[D,2,1,9.067416239742486E-5,4.533708119871243E-5
class [[[C,9,2,4.0803373078841186E-4,9.067416239742486E-5
class [Lorg.junit.rules.TestRule;,9,9,4.0803373078841186E-4,4.0803373078841186E-4
class org.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests,16755,16755,0.7596227954844267,0.7596227954844267
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,7,1,3.1735956839098697E-4,4.533708119871243E-5
class [[[[Ljava.lang.reflect.GenericDeclaration;,9,1,4.0803373078841186E-4,4.533708119871243E-5
class [[[Lorg.apache.lucene.util.LuceneTestCase;,21,11,9.52078705172961E-4,4.987078931858367E-4
class [[[B,16,3,7.253932991793989E-4,1.3601124359613728E-4
class [Ljava.lang.Iterable;,234,1,0.010608877000498708,4.533708119871243E-5
class [[Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,3,1,1.3601124359613728E-4,4.533708119871243E-5
class org.elasticsearch.common.settings.Settings$Builder,5255,1,0.2382463616992338,4.533708119871243E-5
class [[Ljava.lang.String;,280,3,0.012694382735639479,1.3601124359613728E-4
class java.util.HashSet,37752,771,1.7115654894137915,0.034954889604207284
class [[[[B,7,2,3.1735956839098697E-4,9.067416239742486E-5
class [[[[Ljava.lang.reflect.AnnotatedElement;,1,1,4.533708119871243E-5,4.533708119871243E-5
class [[[[Lorg.apache.lucene.search.QueryCachingPolicy;,1,1,4.533708119871243E-5,4.533708119871243E-5
class [Ljava.lang.String;,29260,43,1.3265629958743257,0.0019494944915446344
class [[[[Lorg.apache.lucene.util.LuceneTestCase;,95,1,0.004307022713877681,4.533708119871243E-5
class [[Ljava.lang.reflect.AnnotatedElement;,89,3,0.004035000226685406,1.3601124359613728E-4
class java.lang.Boolean,9,2,4.0803373078841186E-4,9.067416239742486E-5
class [[Ljava.util.Locale;,4,2,1.8134832479484972E-4,9.067416239742486E-5
class org.junit.rules.RuleChain,23785,14948,1.0783424763113751,0.6776986897583533
class [[S,219,5,0.009928820782518022,2.2668540599356214E-4
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,35,2,0.0015867978419549348,9.067416239742486E-5
class [Ljava.lang.reflect.Type;,37,2,0.0016774720043523598,9.067416239742486E-5
class [[D,70,4,0.0031735956839098697,1.8134832479484972E-4
class java.lang.Class,1207,27,0.0547218570068459,0.0012241011923652355
class [[[Ljava.lang.reflect.AnnotatedElement;,14,1,6.347191367819739E-4,4.533708119871243E-5
class java.lang.Object,4,1,1.8134832479484972E-4,4.533708119871243E-5
class [[F,34,3,0.0015414607607562225,1.3601124359613728E-4
class [[[D,14,2,6.347191367819739E-4,9.067416239742486E-5
class [Ljava.io.Serializable;,647,2,0.02933309153556694,9.067416239742486E-5
class [[C,29,5,0.0013147753547626605,2.2668540599356214E-4
class [[[[J,5,1,2.2668540599356214E-4,4.533708119871243E-5
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,103,2,0.00466971936346738,9.067416239742486E-5
class [Z,51,30,0.0023121911411343337,0.0013601124359613728
class [[[[[[S,1,1,4.533708119871243E-5,4.533708119871243E-5
class [[Ljava.util.Set;,2,1,9.067416239742486E-5,4.533708119871243E-5
class [[Ljava.lang.Class;,2,1,9.067416239742486E-5,4.533708119871243E-5
class [I,13588,1320,0.6160402593281045,0.059844947182300406
class [[[[[Ljava.lang.String;,3,1,1.3601124359613728E-4,4.533708119871243E-5
class [Lorg.elasticsearch.common.settings.Settings$Builder;,85,75,0.003853651901890556,0.003400281089903432
class [[Lorg.apache.lucene.util.LuceneTestCase;,277,12,0.012558371492043342,5.440449743845491E-4
class [[[Ljava.lang.String;,100,6,0.004533708119871242,2.7202248719227455E-4
class [[[[[S,5,1,2.2668540599356214E-4,4.533708119871243E-5
class [[[[C,3,1,1.3601124359613728E-4,4.533708119871243E-5
