Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.String,11260,14,0.4851775249913823,6.03240261978628E-4
class java.util.Locale,369,23,0.015899689762150983,9.910375732506032E-4
class [[[[[Ljava.util.Set;,6,1,2.585315408479835E-4,4.3088590141330577E-5
class [Lorg.elasticsearch.common.settings.Settings$Builder;,68,68,0.0029300241296104793,0.0029300241296104793
class java.util.HashSet,11268,2114,0.4855222337125129,0.09108927955877284
class [Z,14,12,6.03240261978628E-4,5.17063081695967E-4
class [[[B,43,4,0.0018528093760772147,1.723543605653223E-4
class [[Ljava.lang.CharSequence;,325,3,0.014003791795932438,1.2926577042399174E-4
class [Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,1437,13,0.061918304033092036,5.601516718372974E-4
class [[[[Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,9,1,3.8779731127197516E-4,4.3088590141330577E-5
class [[Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,293,4,0.012624956911409859,1.723543605653223E-4
class [[[Ljava.util.Collection;,6,1,2.585315408479835E-4,4.3088590141330577E-5
class [[Ljava.util.Locale;,24,1,0.001034126163391934,4.3088590141330577E-5
class [[F,16,1,6.894174422612892E-4,4.3088590141330577E-5
class [B,6296,124,0.2712857635298173,0.005342985177524991
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,1970,1,0.08488452257842123,4.3088590141330577E-5
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,13,2,5.601516718372974E-4,8.617718028266115E-5
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,99,4,0.004265770423991727,1.723543605653223E-4
class [[[[[[Ljava.util.Locale;,1,1,4.3088590141330577E-5,4.3088590141330577E-5
class [[[Ljava.lang.String;,20,2,8.617718028266115E-4,8.617718028266115E-5
class [[S,12,3,5.17063081695967E-4,1.2926577042399174E-4
class [[[Ljava.lang.Class;,84,2,0.0036194415718717684,8.617718028266115E-5
