Methods called,Number of times,Number of times (Normalized)
"public void org.elasticsearch.transport.TransportMessage.remoteAddress(org.elasticsearch.common.transport.TransportAddress)",3892,0.3647610121836926
"public org.elasticsearch.common.transport.TransportAddress org.elasticsearch.transport.TransportMessage.remoteAddress()",1155,0.10824742268041238
"public void org.elasticsearch.action.delete.DeleteRequest.writeTo(org.elasticsearch.common.io.stream.StreamOutput) throws java.io.IOException",440,0.041237113402061855
"public long org.elasticsearch.action.support.replication.ReplicationRequest.seqNo()",1522,0.14264292408622306
"public void org.elasticsearch.action.support.replication.ReplicationRequest.seqNo(long)",2014,0.1887535145267104
"org.elasticsearch.action.delete.DeleteRequest()",19861,1.8613870665417058
"org.elasticsearch.action.delete.DeleteRequest(java.lang.String, java.lang.String, java.lang.String)",5647,0.529240862230553
"org.elasticsearch.action.delete.DeleteRequest(java.lang.String)",2378,0.22286785379568885
"public org.elasticsearch.index.VersionType org.elasticsearch.action.delete.DeleteRequest.versionType()",6525,0.6115276476101218
"public void org.elasticsearch.action.delete.DeleteRequest.readFrom(org.elasticsearch.common.io.stream.StreamInput) throws java.io.IOException",367,0.034395501405810686
"public org.elasticsearch.action.delete.DeleteRequest org.elasticsearch.action.delete.DeleteRequest.versionType(org.elasticsearch.index.VersionType)",4662,0.4369259606373008
"public org.elasticsearch.action.delete.DeleteRequest org.elasticsearch.action.delete.DeleteRequest.refresh(boolean)",12068,1.131021555763824
"public boolean org.elasticsearch.action.delete.DeleteRequest.refresh()",2121,0.19878163074039362
"public org.elasticsearch.action.ActionRequestValidationException org.elasticsearch.action.delete.DeleteRequest.validate()",5304,0.49709465791940016
"public java.lang.String org.elasticsearch.action.support.replication.ReplicationRequest.index()",1002,0.09390815370196813
"public final org.elasticsearch.action.support.replication.ReplicationRequest org.elasticsearch.action.support.replication.ReplicationRequest.index(java.lang.String)",3669,0.34386129334582943
"public static boolean java.util.Collections.addAll(java.util.Collection,java.lang.Object[])",4,3.7488284910965324E-4
"public final java.lang.Throwable org.elasticsearch.index.shard.IndexShard$ShardFailure.cause",1426,0.1336457357075914
"public org.elasticsearch.action.delete.DeleteRequest org.elasticsearch.action.delete.DeleteRequest.routing(java.lang.String)",8892,0.8333645735707591
"public java.lang.String org.elasticsearch.action.delete.DeleteRequest.routing()",2102,0.19700093720712278
"public final java.lang.String org.elasticsearch.index.shard.IndexShard$ShardFailure.indexUUID",822,0.07703842549203374
"public static void org.elasticsearch.action.support.replication.TransportReplicationAction.setPhase(org.elasticsearch.action.support.replication.ReplicationTask,java.lang.String)",122,0.011433926897844424
"public final org.elasticsearch.cluster.routing.ShardRouting org.elasticsearch.index.shard.IndexShard$ShardFailure.routing",663,0.06213683223992502
"public static org.elasticsearch.index.engine.Engine$Delete org.elasticsearch.action.delete.TransportDeleteAction.executeDeleteRequestOnReplica(org.elasticsearch.action.delete.DeleteRequest,org.elasticsearch.index.shard.IndexShard)",382,0.035801312089971886
"public org.elasticsearch.action.delete.DeleteRequest org.elasticsearch.action.delete.DeleteRequest.parent(java.lang.String)",4464,0.418369259606373
"public java.lang.String org.elasticsearch.action.delete.DeleteRequest.parent()",2978,0.2791002811621368
"org.elasticsearch.index.shard.IndexingOperationListener[0]",2,1.8744142455482662E-4
"org.elasticsearch.index.shard.SearchOperationListener[0]",2,1.8744142455482662E-4
"public org.elasticsearch.action.delete.DeleteRequest org.elasticsearch.action.delete.DeleteRequest.type(java.lang.String)",2720,0.2549203373945642
"public java.lang.String org.elasticsearch.action.delete.DeleteRequest.type()",2674,0.2506091846298032
"public void org.elasticsearch.transport.TransportRequest.setParentTask(java.lang.String,long)",7017,0.6576382380506092
"public void org.elasticsearch.transport.TransportRequest.setParentTask(org.elasticsearch.tasks.TaskId)",2586,0.24236176194939082
"public final org.elasticsearch.action.support.replication.ReplicationRequest org.elasticsearch.action.support.replication.ReplicationRequest.timeout(java.lang.String)",396,0.03711340206185567
"public final org.elasticsearch.action.support.replication.ReplicationRequest org.elasticsearch.action.support.replication.ReplicationRequest.timeout(org.elasticsearch.common.unit.TimeValue)",6944,0.6507966260543581
"public org.elasticsearch.common.unit.TimeValue org.elasticsearch.action.support.replication.ReplicationRequest.timeout()",5659,0.530365510777882
"public java.lang.String[] org.elasticsearch.action.support.replication.ReplicationRequest.indices()",4934,0.4624179943767573
"public java.lang.String org.elasticsearch.action.support.replication.ReplicationRequest.getDescription()",1384,0.12970946579194
"public java.lang.String org.elasticsearch.action.delete.DeleteRequest.toString()",2183,0.20459231490159324
"public void org.elasticsearch.action.support.replication.ReplicationRequest.primaryTerm(long)",1251,0.11724461105904405
"public long org.elasticsearch.action.support.replication.ReplicationRequest.primaryTerm()",2289,0.21452671040299906
"public org.elasticsearch.tasks.TaskId org.elasticsearch.transport.TransportRequest.getParentTask()",4235,0.39690721649484534
"public static final java.util.EnumSet org.elasticsearch.index.shard.IndexShard.writeAllowedStatesForPrimary",1,9.372071227741331E-5
"public org.elasticsearch.tasks.Task org.elasticsearch.action.support.replication.ReplicationRequest.createTask(long,java.lang.String,java.lang.String,org.elasticsearch.tasks.TaskId)",2721,0.25501405810684163
"java.util.ArrayList()",4,3.7488284910965324E-4
"public final native java.lang.Class java.lang.Object.getClass()",389,0.03645735707591378
"public long org.elasticsearch.action.delete.DeleteRequest.version()",1373,0.12867853795688847
"public org.elasticsearch.action.delete.DeleteRequest org.elasticsearch.action.delete.DeleteRequest.version(long)",2515,0.23570759137769448
"public final java.lang.String org.elasticsearch.index.shard.IndexShard$ShardFailure.reason",826,0.07741330834114339
"org.elasticsearch.index.shard.IndexShard$ShardFailure(org.elasticsearch.cluster.routing.ShardRouting, java.lang.String, java.lang.Throwable, java.lang.String)",1600,0.14995313964386128
"org.elasticsearch.action.delete.TransportDeleteAction(org.elasticsearch.common.settings.Settings, org.elasticsearch.transport.TransportService, org.elasticsearch.cluster.service.ClusterService, org.elasticsearch.indices.IndicesService, org.elasticsearch.threadpool.ThreadPool, org.elasticsearch.cluster.action.shard.ShardStateAction, org.elasticsearch.action.admin.indices.create.TransportCreateIndexAction, org.elasticsearch.action.support.ActionFilters, org.elasticsearch.cluster.metadata.IndexNameExpressionResolver, org.elasticsearch.action.support.AutoCreateIndex)",1,9.372071227741331E-5
"org.elasticsearch.index.shard.IndexShard(org.elasticsearch.cluster.routing.ShardRouting, org.elasticsearch.index.IndexSettings, org.elasticsearch.index.shard.ShardPath, org.elasticsearch.index.store.Store, org.elasticsearch.index.cache.IndexCache, org.elasticsearch.index.mapper.MapperService, org.elasticsearch.index.similarity.SimilarityService, org.elasticsearch.index.fielddata.IndexFieldDataService, org.elasticsearch.index.engine.EngineFactory, org.elasticsearch.index.shard.IndexEventListener, org.elasticsearch.index.shard.IndexSearcherWrapper, org.elasticsearch.threadpool.ThreadPool, org.elasticsearch.common.util.BigArrays, org.elasticsearch.index.engine.Engine$Warmer, java.lang.Runnable, java.util.List, java.util.List)",4,3.7488284910965324E-4
"public org.elasticsearch.index.shard.ShardId org.elasticsearch.action.support.replication.ReplicationRequest.shardId()",3104,0.2909090909090909
"public org.elasticsearch.action.delete.DeleteRequest org.elasticsearch.action.delete.DeleteRequest.id(java.lang.String)",3866,0.36232427366447983
"public java.lang.String org.elasticsearch.action.delete.DeleteRequest.id()",2087,0.19559512652296157
"public static org.elasticsearch.action.support.replication.TransportReplicationAction$WriteResult org.elasticsearch.action.delete.TransportDeleteAction.executeDeleteRequestOnPrimary(org.elasticsearch.action.delete.DeleteRequest,org.elasticsearch.index.shard.IndexShard)",378,0.03542642924086223
"public boolean org.elasticsearch.action.ActionRequest.getShouldPersistResult()",1925,0.18041237113402062
"public org.elasticsearch.action.support.replication.ReplicationRequest org.elasticsearch.action.support.replication.ReplicationRequest.setShardId(org.elasticsearch.index.shard.ShardId)",2279,0.21358950328022494
"public final org.elasticsearch.action.support.replication.ReplicationRequest org.elasticsearch.action.support.replication.ReplicationRequest.consistencyLevel(org.elasticsearch.action.WriteConsistencyLevel)",5640,0.528584817244611
"public org.elasticsearch.action.WriteConsistencyLevel org.elasticsearch.action.support.replication.ReplicationRequest.consistencyLevel()",4895,0.4587628865979381
"public static final org.elasticsearch.common.unit.TimeValue org.elasticsearch.action.support.replication.ReplicationRequest.DEFAULT_TIMEOUT",2888,0.2706654170571696
"public static void org.elasticsearch.action.delete.TransportDeleteAction.resolveAndValidateRouting(org.elasticsearch.cluster.metadata.MetaData,java.lang.String,org.elasticsearch.action.delete.DeleteRequest)",435,0.04076850984067479
"public org.elasticsearch.action.support.IndicesOptions org.elasticsearch.action.support.replication.ReplicationRequest.indicesOptions()",4252,0.39850046860356136
