Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.String,386,85,0.01459909228441755,0.0032148260211800304
class org.elasticsearch.common.unit.TimeValue,1,1,3.7821482602118E-5,3.7821482602118E-5
class org.elasticsearch.common.logging.jdk.JdkESLogger,1,1,3.7821482602118E-5,3.7821482602118E-5
class java.util.LinkedHashSet,1,1,3.7821482602118E-5,3.7821482602118E-5
class org.elasticsearch.common.unit.ByteSizeValue,1,1,3.7821482602118E-5,3.7821482602118E-5
class java.lang.Boolean,1,1,3.7821482602118E-5,3.7821482602118E-5
class java.lang.Object,1,1,3.7821482602118E-5,3.7821482602118E-5
class java.lang.Integer,3,3,1.13464447806354E-4,1.13464447806354E-4
class [B,8493,8493,0.3212178517397882,0.3212178517397882
class sun.security.ssl.SSLSocketFactoryImpl,1,1,3.7821482602118E-5,3.7821482602118E-5
class java.lang.Class,1467,6,0.05548411497730711,2.26928895612708E-4
class com.mongodb.BasicDBObject,4056,2,0.15340393343419062,7.5642965204236E-5
class [Lorg.elasticsearch.script.ScriptEngineService;,1,1,3.7821482602118E-5,3.7821482602118E-5
