Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class retrofit.RestAdapter$Builder,651,431,1.05,0.6951612903225807
class retrofit.ErrorHandler$1,13,1,0.020967741935483872,0.0016129032258064516
class java.util.Collections$UnmodifiableRandomAccessList,15,1,0.024193548387096774,0.0016129032258064516
class java.util.ArrayList,4,1,0.0064516129032258064,0.0016129032258064516
class retrofit.client.Response,139,3,0.22419354838709676,0.004838709677419355
class retrofit.mime.TypedString,1,1,0.0016129032258064516,0.0016129032258064516
class retrofit.converter.GsonConverter,594,588,0.9580645161290322,0.9483870967741935
class retrofit.Server,271,2,0.43709677419354837,0.0032258064516129032
class java.lang.String,371,4,0.5983870967741935,0.0064516129032258064
class retrofit.Utils$SynchronousExecutor,38,1,0.06129032258064516,0.0016129032258064516
class retrofit.RestAdapter$RestHandler,457,5,0.7370967741935484,0.008064516129032258
class java.lang.Integer,16,2,0.025806451612903226,0.0032258064516129032
class retrofit.RestAdapter$Log$1,6,1,0.00967741935483871,0.0016129032258064516
class java.util.concurrent.ThreadPoolExecutor,11,11,0.017741935483870968,0.017741935483870968
class retrofit.RestAdapter$LogLevel,262,4,0.42258064516129035,0.0064516129032258064
class [Lretrofit.client.Header;,4,1,0.0064516129032258064,0.0016129032258064516
class [Ljava.lang.Object;,2,2,0.0032258064516129032,0.0032258064516129032
class java.lang.Class,9,5,0.014516129032258065,0.008064516129032258
class retrofit.Platform$Base$1,77,1,0.12419354838709677,0.0016129032258064516
class retrofit.RequestInterceptor$1,10,1,0.016129032258064516,0.0016129032258064516
class retrofit.SerializedObjectSupporter,550,1,0.8870967741935484,0.0016129032258064516
class retrofit.RestAdapter,383,87,0.617741935483871,0.1403225806451613
class java.lang.Boolean,13,2,0.020967741935483872,0.0032258064516129032
