Methods called,Number of times,Number of times (Normalized)
"public final org.apache.lucene.search.Query org.elasticsearch.index.query.AbstractQueryBuilder.toFilter(org.elasticsearch.index.query.QueryShardContext) throws java.io.IOException",759,0.045007115749525616
"public org.elasticsearch.common.ParseField org.elasticsearch.index.query.MultiMatchQueryBuilder$Type.parseField()",2665,0.15802893738140417
"public static org.elasticsearch.index.query.MultiMatchQueryBuilder$Type org.elasticsearch.index.query.MultiMatchQueryBuilder$Type.parse(java.lang.String,org.elasticsearch.common.ParseFieldMatcher)",316,0.018738140417457305
"UNDERSCORE",50,0.0029648956356736244
"org.elasticsearch.common.xcontent.XContentBuilder(org.elasticsearch.common.xcontent.XContent, java.io.OutputStream)",1,5.929791271347249E-5
"public final org.elasticsearch.common.bytes.BytesReference org.elasticsearch.action.support.ToXContentToBytes.buildAsBytes(org.elasticsearch.common.xcontent.XContentType)",781,0.04631166982922201
"org.elasticsearch.common.xcontent.XContentBuilder(org.elasticsearch.common.xcontent.XContent, java.io.OutputStream, [Ljava.lang.String;)",256,0.015180265654648957
"public final org.elasticsearch.common.bytes.BytesReference org.elasticsearch.action.support.ToXContentToBytes.buildAsBytes()",299,0.017730075901328274
"public float org.elasticsearch.index.query.MultiMatchQueryBuilder$Type.tieBreaker()",8035,0.4764587286527514
"public org.elasticsearch.index.query.MultiMatchQueryBuilder org.elasticsearch.index.query.MultiMatchQueryBuilder.analyzer(java.lang.String)",10331,0.6126067362428842
"public org.elasticsearch.index.query.MultiMatchQueryBuilder org.elasticsearch.index.query.MultiMatchQueryBuilder.useDisMax(boolean)",4609,0.2733040796963947
"public org.elasticsearch.index.query.MultiMatchQueryBuilder org.elasticsearch.index.query.MultiMatchQueryBuilder.prefixLength(int)",4887,0.28978889943074004
"java.lang.String[4]",17,0.0010080645161290322
"java.lang.String[5]",6,3.557874762808349E-4
"java.lang.String[6]",30635,1.8165915559772297
"public org.elasticsearch.index.query.MultiMatchQueryBuilder org.elasticsearch.index.query.MultiMatchQueryBuilder.slop(int)",5184,0.30740037950664134
"java.lang.String[0]",28,0.0016603415559772296
"java.lang.String[1]",629,0.037298387096774195
"java.lang.String[2]",3,1.7789373814041745E-4
"public org.elasticsearch.index.query.MultiMatchQueryBuilder org.elasticsearch.index.query.MultiMatchQueryBuilder.lenient(boolean)",14948,0.8863851992409867
"public static final java.lang.String org.elasticsearch.index.query.MultiMatchQueryBuilder.NAME",1,5.929791271347249E-5
"java.lang.String[3]",60,0.003557874762808349
