Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class com.mongodb.BulkWriteOperation,1,1,0.004201680672268907,0.004201680672268907
class java.lang.Float,4,1,0.01680672268907563,0.004201680672268907
class com.mongodb.DBApiLayer,19,19,0.07983193277310924,0.07983193277310924
class [Lcom.mongodb.DBObject;,1,1,0.004201680672268907,0.004201680672268907
class [Lcom.mongodb.ServerAddress;,4,1,0.01680672268907563,0.004201680672268907
class java.util.stream.ReferencePipeline$Head,10,10,0.04201680672268908,0.04201680672268908
class java.lang.Byte,1,1,0.004201680672268907,0.004201680672268907
class [C,1,1,0.004201680672268907,0.004201680672268907
class java.util.LinkedHashMap$LinkedValues,7,1,0.029411764705882353,0.004201680672268907
class java.lang.Long,35,15,0.14705882352941177,0.06302521008403361
class java.lang.Boolean,118,2,0.4957983193277311,0.008403361344537815
class [Ljava.util.stream.Stream;,2,1,0.008403361344537815,0.004201680672268907
class java.util.Collections$UnmodifiableRandomAccessList,49,1,0.20588235294117646,0.004201680672268907
class org.elasticsearch.common.unit.TimeValue,1,1,0.004201680672268907,0.004201680672268907
class java.lang.Integer,125,12,0.5252100840336135,0.05042016806722689
class com.mongodb.DBCollectionImpl,4,4,0.01680672268907563,0.01680672268907563
class [Lcom.mongodb.DB;,2,1,0.008403361344537815,0.004201680672268907
class java.util.concurrent.atomic.AtomicLong,35,13,0.14705882352941177,0.0546218487394958
class com.mongodb.Mongo,417,417,1.7521008403361344,1.7521008403361344
class org.elasticsearch.common.collect.ImmutableList$ReverseImmutableList,1,1,0.004201680672268907,0.004201680672268907
class java.lang.String,122,38,0.5126050420168067,0.15966386554621848
class java.lang.Short,3,3,0.012605042016806723,0.012605042016806723
class com.mongodb.MongoOptions,82,1,0.3445378151260504,0.004201680672268907
class com.mongodb.DBTCPConnector,28,28,0.11764705882352941,0.11764705882352941
class com.mongodb.ReadPreference$PrimaryReadPreference,51,1,0.21428571428571427,0.004201680672268907
class org.elasticsearch.common.collect.SingletonImmutableList,4,2,0.01680672268907563,0.008403361344537815
class java.lang.Double,1,1,0.004201680672268907,0.004201680672268907
class java.util.LinkedHashMap$LinkedEntrySet,6,1,0.025210084033613446,0.004201680672268907
class [Ljava.lang.CharSequence;,1,1,0.004201680672268907,0.004201680672268907
class org.elasticsearch.common.collect.ImmutableList$Builder,6,1,0.025210084033613446,0.004201680672268907
class java.util.concurrent.ConcurrentHashMap$ValuesView,131,23,0.5504201680672269,0.09663865546218488
class java.util.ArrayList,7,2,0.029411764705882353,0.008403361344537815
class org.elasticsearch.common.logging.jdk.JdkESLogger,1,1,0.004201680672268907,0.004201680672268907
class com.mongodb.BasicDBObject,344,61,1.4453781512605042,0.25630252100840334
class [Ljava.lang.Object;,1,1,0.004201680672268907,0.004201680672268907
class org.elasticsearch.common.unit.ByteSizeValue,1,1,0.004201680672268907,0.004201680672268907
class com.mongodb.WriteConcern,1,1,0.004201680672268907,0.004201680672268907
class org.elasticsearch.common.collect.RegularImmutableList,85,28,0.35714285714285715,0.11764705882352941
class java.util.LinkedHashMap,2,2,0.008403361344537815,0.008403361344537815
