Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,321,1,0.014508474576271186,4.519774011299435E-5
class java.lang.Boolean,17134,2,0.7744180790960452,9.03954802259887E-5
class [Lorg.junit.Assert;,121,121,0.005468926553672316,0.005468926553672316
class [Ljava.util.Set;,16,2,7.231638418079096E-4,9.03954802259887E-5
class [I,5109,92,0.23091525423728815,0.00415819209039548
class java.lang.Object,13,1,5.875706214689266E-4,4.519774011299435E-5
class [[I,169,5,0.007638418079096045,2.2598870056497175E-4
class [[[Ljava.lang.reflect.AnnotatedElement;,18,6,8.135593220338983E-4,2.711864406779661E-4
class org.apache.lucene.util.LuceneTestCase$1,134,1,0.006056497175141243,4.519774011299435E-5
class [Lorg.apache.lucene.search.QueryCachingPolicy;,16,5,7.231638418079096E-4,2.2598870056497175E-4
class [[[[Lorg.apache.lucene.util.LuceneTestCase;,4,3,1.807909604519774E-4,1.3559322033898305E-4
class [[[[[S,1,1,4.519774011299435E-5,4.519774011299435E-5
class [[Ljava.util.Set;,14,3,6.327683615819209E-4,1.3559322033898305E-4
class [J,3447,60,0.15579661016949153,0.002711864406779661
class [[Lorg.elasticsearch.test.ESTestCase;,1,1,4.519774011299435E-5,4.519774011299435E-5
class [[[[[Ljava.lang.reflect.AnnotatedElement;,7,4,3.1638418079096045E-4,1.807909604519774E-4
class [Ljava.lang.Object;,1890,16,0.08542372881355932,7.231638418079096E-4
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,51,5,0.0023050847457627118,2.2598870056497175E-4
class [[F,151,9,0.006824858757062147,4.0677966101694915E-4
class [[Ljava.util.Locale;,147,6,0.006644067796610169,2.711864406779661E-4
class [[Lorg.apache.lucene.util.LuceneTestCase;,38,22,0.0017175141242937854,9.943502824858758E-4
class [[Ljava.lang.Iterable;,136,24,0.006146892655367232,0.0010847457627118644
class [Ljava.util.Collection;,4,2,1.807909604519774E-4,9.03954802259887E-5
class [[[Ljava.util.concurrent.ExecutorService;,34,8,0.001536723163841808,3.615819209039548E-4
class [[[C,5,5,2.2598870056497175E-4,2.2598870056497175E-4
class [[[[[Lorg.elasticsearch.common.logging.ESLogger;,6,3,2.711864406779661E-4,1.3559322033898305E-4
class org.elasticsearch.common.logging.log4j.Log4jESLogger,11087,1,0.5011073446327684,4.519774011299435E-5
class [[[Lorg.apache.lucene.util.LuceneTestCase;,17,3,7.68361581920904E-4,1.3559322033898305E-4
class [Ljava.lang.reflect.GenericDeclaration;,19,7,8.587570621468927E-4,3.1638418079096045E-4
class [[[[[I,39,5,0.0017627118644067796,2.2598870056497175E-4
class [[[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,4,1,1.807909604519774E-4,4.519774011299435E-5
class [[[J,3,2,1.3559322033898305E-4,9.03954802259887E-5
class [[[[[Lorg.junit.rules.RuleChain;,1,1,4.519774011299435E-5,4.519774011299435E-5
class [[Ljava.util.List;,8,2,3.615819209039548E-4,9.03954802259887E-5
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,11,4,4.971751412429379E-4,1.807909604519774E-4
class [[[[[Ljava.lang.Iterable;,2,1,9.03954802259887E-5,4.519774011299435E-5
class [[J,30,5,0.0013559322033898306,2.2598870056497175E-4
class [[[[Ljava.lang.reflect.AnnotatedElement;,11,4,4.971751412429379E-4,1.807909604519774E-4
class [[[[Ljava.util.Locale;,90,3,0.004067796610169492,1.3559322033898305E-4
class [[S,77,11,0.003480225988700565,4.971751412429379E-4
class java.lang.String,9502,12,0.4294689265536723,5.423728813559322E-4
class [[[[[F,5,4,2.2598870056497175E-4,1.807909604519774E-4
class [[C,25,9,0.0011299435028248588,4.0677966101694915E-4
class [F,9597,17,0.4337627118644068,7.68361581920904E-4
class [[[[[[Lorg.elasticsearch.common.logging.ESLogger;,2,1,9.03954802259887E-5,4.519774011299435E-5
class [[B,4,4,1.807909604519774E-4,1.807909604519774E-4
class [[Ljava.lang.String;,15,8,6.779661016949153E-4,3.615819209039548E-4
class [[[[[D,4,1,1.807909604519774E-4,4.519774011299435E-5
class [[[Lorg.junit.rules.RuleChain;,42,4,0.0018983050847457628,1.807909604519774E-4
class [[[I,60,5,0.002711864406779661,2.2598870056497175E-4
class [Ljava.lang.reflect.Type;,13,2,5.875706214689266E-4,9.03954802259887E-5
class org.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest,21455,21455,0.9697175141242937,0.9697175141242937
class [[[[Lorg.junit.rules.RuleChain;,11,4,4.971751412429379E-4,1.807909604519774E-4
class [Ljava.util.concurrent.ExecutorService;,13289,2,0.600632768361582,9.03954802259887E-5
class [[Lorg.junit.rules.RuleChain;,66,4,0.002983050847457627,1.807909604519774E-4
class [[[S,21,7,9.491525423728814E-4,3.1638418079096045E-4
class [[Ljava.util.concurrent.ExecutorService;,627,9,0.028338983050847456,4.0677966101694915E-4
class [[[[[[Ljava.util.Locale;,2,2,9.03954802259887E-5,9.03954802259887E-5
class [C,7820,82,0.35344632768361584,0.003706214689265537
class [Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,26,18,0.0011751412429378532,8.135593220338983E-4
class [[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,18,8,8.135593220338983E-4,3.615819209039548E-4
class [[[[Lorg.elasticsearch.common.logging.ESLogger;,26,4,0.0011751412429378532,1.807909604519774E-4
