Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class org.elasticsearch.common.settings.Settings,8303,1,1.3168913560666138,1.5860428231562253E-4
class java.lang.String,4663,2,0.7395717684377479,3.1720856463124506E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$State,2613,1,0.4144329896907217,1.5860428231562253E-4
class org.elasticsearch.cluster.metadata.MetaDataCreateIndexService,2245,2245,0.3560666137985726,0.3560666137985726
class java.util.HashSet,19398,1,3.076605868358446,1.5860428231562253E-4
class [Lorg.elasticsearch.cluster.block.ClusterBlock;,3027,1,0.4800951625693894,1.5860428231562253E-4
class [Lorg.elasticsearch.action.admin.indices.alias.Alias;,3392,1,0.5379857256145916,1.5860428231562253E-4
class java.lang.Boolean,11401,2,1.8082474226804124,3.1720856463124506E-4
class java.lang.Integer,1,1,1.5860428231562253E-4,1.5860428231562253E-4
class java.util.HashMap,9267,1,1.469785884218874,1.5860428231562253E-4
class java.util.LinkedHashSet,7586,1,1.2031720856463124,1.5860428231562253E-4
class [Lorg.elasticsearch.cluster.metadata.IndexTemplateFilter;,1167,1,0.1850911974623315,1.5860428231562253E-4
class java.lang.Class,438,8,0.06946867565424267,0.0012688342585249802
class org.elasticsearch.action.LatchedActionListener,7357,3283,1.166851704996035,0.5206978588421888
class org.elasticsearch.action.admin.indices.create.CreateIndexClusterStateUpdateRequest,73507,19,11.658524980174464,0.003013481363996828
