Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.nio.ByteBufferAsCharBufferB,336,42,0.04911562637041368,0.00613945329630171
class java.lang.Float,286,8,0.04180675339862593,0.00116941967548604
class java.nio.ByteBufferAsLongBufferL,2,1,2.9235491887151E-4,1.46177459435755E-4
class java.nio.HeapByteBuffer,25467,521,3.722701359450373,0.07615845636602836
class java.nio.ByteBufferAsShortBufferL,75,2,0.010963309457681626,2.9235491887151E-4
class java.lang.Byte,133,5,0.019441602104955415,7.30887297178775E-4
class java.util.ArrayList,1,1,1.46177459435755E-4,1.46177459435755E-4
class java.nio.DirectShortBufferS,27,27,0.003946791404765385,0.003946791404765385
class java.nio.ByteBufferAsLongBufferRB,10,2,0.00146177459435755,2.9235491887151E-4
class java.nio.ByteBufferAsShortBufferRB,18,1,0.00263119426984359,1.46177459435755E-4
class java.lang.Long,112,11,0.01637187545680456,0.001607952053793305
class java.lang.Boolean,9633,2,1.408127466744628,2.9235491887151E-4
class java.nio.DirectIntBufferS,33,33,0.004823856161379915,0.004823856161379915
class java.nio.DirectByteBuffer,3942,1075,0.5762315450957463,0.15714076889343664
class java.lang.Integer,7073,63,1.0339131705890952,0.009209179944452566
class java.nio.ByteBufferAsIntBufferL,14,1,0.00204648443210057,1.46177459435755E-4
class java.nio.DirectFloatBufferS,55,53,0.008039760268966526,0.007747405350095015
class java.lang.Class,91,11,0.013302148808653706,0.001607952053793305
class java.nio.ByteBufferAsFloatBufferB,564,52,0.08244408712176582,0.00760122789065926
class java.nio.ByteBufferAsDoubleBufferB,2321,24,0.3392778833503874,0.00350825902645812
class java.nio.DirectDoubleBufferS,23,21,0.003362081567022365,0.003069726648150855
class java.nio.ByteOrder,950,2,0.13886858646396727,2.9235491887151E-4
class java.nio.ByteBufferAsCharBufferL,28,3,0.00409296886420114,4.38532378307265E-4
class java.lang.String,640,41,0.0935535740388832,0.005993275836865955
class java.nio.ByteBufferAsFloatBufferL,35,4,0.005116211080251425,5.8470983774302E-4
class java.nio.ByteBufferAsFloatBufferRB,4,1,5.8470983774302E-4,1.46177459435755E-4
class org.jsoup.helper.HttpConnection$Response,13550,511,1.9807045753544803,0.07469668177167081
class [B,2630,52,0.38444671831603566,0.00760122789065926
class java.lang.Short,286,9,0.04180675339862593,0.001315597134921795
class java.nio.ByteBufferAsDoubleBufferL,40,2,0.0058470983774302,2.9235491887151E-4
class java.lang.Double,121,4,0.017687472591726355,5.8470983774302E-4
class java.nio.ByteBufferAsIntBufferB,324,36,0.047361496857184625,0.00526238853968718
class java.util.LinkedHashMap,631,16,0.0922379769039614,0.00233883935097208
class java.nio.ByteBufferAsLongBufferB,443,52,0.06475661453003947,0.00760122789065926
class java.nio.DirectCharBufferS,25,24,0.003654436485893875,0.00350825902645812
class java.nio.ByteBufferAsIntBufferRB,75,2,0.010963309457681626,2.9235491887151E-4
class java.nio.ByteBufferAsShortBufferB,4429,41,0.6474199678409589,0.005993275836865955
class java.nio.DirectLongBufferS,39,39,0.005700920917994445,0.005700920917994445
class [Lorg.jsoup.Connection$KeyVal;,1,1,1.46177459435755E-4,1.46177459435755E-4
class java.nio.HeapByteBufferR,1640,43,0.2397310334746382,0.006285630755737465
class java.nio.ByteBufferAsCharBufferRB,27,2,0.003946791404765385,2.9235491887151E-4
class java.lang.Character,509,4,0.0744043268527993,5.8470983774302E-4
class java.nio.ByteBufferAsDoubleBufferRB,21,1,0.003069726648150855,1.46177459435755E-4
class java.nio.DirectByteBufferR,31,27,0.004531501242508405,0.003946791404765385
