TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.elasticsearch.rest.action.cat.RestIndicesAction,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.4591903123646408,932,196
