Methods called,Number of times,Number of times (Normalized)
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient189() throws java.io.IOException",96,0.04467194043741275
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient185() throws java.io.IOException",30,0.013959981386691484
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient61() throws java.io.IOException",10,0.004653327128897162
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient186() throws java.io.IOException",17,0.007910656119125175
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient187() throws java.io.IOException",240,0.11167985109353187
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient188() throws java.io.IOException",13,0.00604932526756631
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient184() throws java.io.IOException",231,0.10749185667752444
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient69() throws java.io.IOException",42,0.019543973941368076
"public java.net.CookieHandler com.squareup.okhttp.OkHttpClient.getCookieHandler()",8,0.0037226617031177293
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setResponseCache(java.net.ResponseCache)",19,0.008841321544904607
"com.squareup.okhttp.ConnectionPool(int, long)",182,0.08469055374592833
"public com.squareup.okhttp.SerializedObjectSupporter com.squareup.okhttp.OkHttpClient.serializedObjectSupporter",12,0.005583992554676594
"public com.squareup.okhttp.SerializedObjectSupporter com.squareup.okhttp.OkHttpClient.serializedObjectSupporter",40,0.018613308515588647
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient60() throws java.io.IOException",76,0.03536528617961843
"java.net.Proxy(java.net.Proxy$Type, java.net.SocketAddress)",43,0.020009306654257795
"public static final java.net.Proxy java.net.Proxy.NO_PROXY",3,0.0013959981386691485
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient192() throws java.io.IOException",11,0.005118659841786877
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient193() throws java.io.IOException",39,0.01814797580269893
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient194() throws java.io.IOException",18,0.00837598883201489
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient62() throws java.io.IOException",33,0.015355979525360632
"public static synchronized java.net.CookieHandler java.net.CookieHandler.getDefault()",1,4.6533271288971617E-4
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient68() throws java.io.IOException",20,0.009306654257794323
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient67() throws java.io.IOException",56,0.026058631921824105
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient190() throws java.io.IOException",31,0.0144253140995812
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient191() throws java.io.IOException",44,0.02047463936714751
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient196() throws java.io.IOException",65,0.03024662633783155
"public void com.squareup.okhttp.ConnectionPool.recycle(com.squareup.okhttp.Connection)",12,0.005583992554676594
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient72() throws java.io.IOException",57,0.02652396463471382
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient197() throws java.io.IOException",62,0.0288506281991624
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient198() throws java.io.IOException",476,0.22149837133550487
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient199() throws java.io.IOException",12,0.005583992554676594
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient195() throws java.io.IOException",230,0.10702652396463472
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient71() throws java.io.IOException",32,0.014890646812470917
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient70() throws java.io.IOException",30,0.013959981386691484
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setSSLSocketFactory(javax.net.ssl.SSLSocketFactory)",7,0.003257328990228013
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient83() throws java.io.IOException",20,0.009306654257794323
"public javax.net.ssl.SSLSocketFactory com.squareup.okhttp.OkHttpClient.getSslSocketFactory()",10,0.004653327128897162
"public java.lang.String java.net.Proxy.toString()",21,0.009771986970684038
"public java.net.SocketAddress java.net.Proxy.address()",38,0.017682643089809214
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient87() throws java.io.IOException",36,0.01675197766402978
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.OkHttpClient.setProxy(java.net.Proxy)",18,0.00837598883201489
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient86() throws java.io.IOException",11,0.005118659841786877
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient85() throws java.io.IOException",52,0.02419730107026524
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient84() throws java.io.IOException",28,0.013029315960912053
"public javax.net.ssl.HostnameVerifier com.squareup.okhttp.OkHttpClient.getHostnameVerifier()",29,0.013494648673801768
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient89() throws java.io.IOException",63,0.029315960912052116
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient88() throws java.io.IOException",13,0.00604932526756631
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient18() throws java.io.IOException",37,0.0172173103769195
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient134() throws java.io.IOException",11,0.005118659841786877
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient255() throws java.io.IOException",14,0.006514657980456026
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient135() throws java.io.IOException",78,0.03629595160539786
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient256() throws java.io.IOException",26,0.01209865053513262
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient17() throws java.io.IOException",35,0.016286644951140065
"public void com.squareup.okhttp.ConnectionPool.evictAll()",6,0.002791996277338297
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient136() throws java.io.IOException",750,0.3489995346672871
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient257() throws java.io.IOException",28,0.013029315960912053
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient16() throws java.io.IOException",47,0.021870637505816658
"public com.squareup.okhttp.OkHttpClient com.squareup.okhttp.SerializedObjectSupporter.deserializeObjectOkHttpClient15() throws java.io.IOException",9,0.004187994416007445
"public java.net.CookieHandler com.squareup.okhttp.OkHttpClient.cookieHandler",13,0.00604932526756631
