Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.Class,2072,1,0.06536896236236868,3.1548727008865195E-5
class fitnesse.testsystems.slim.tables.SlimTableFactoryTest,31697,1,1.0,3.1548727008865195E-5
