Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class com.esotericsoftware.kryo.Kryo,2,2,0.0014892032762472078,0.0014892032762472078
class com.google.common.cache.LocalCache$LocalManualCache,3,1,0.0022338049143708115,7.446016381236039E-4
class com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer$2,1,1,7.446016381236039E-4,7.446016381236039E-4
class com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer,11402,11402,8.489947877885331,8.489947877885331
class java.lang.Boolean,6,1,0.004467609828741623,7.446016381236039E-4
class com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer$1,3,1,0.0022338049143708115,7.446016381236039E-4
class com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoDataOutput,2,2,0.0014892032762472078,0.0014892032762472078
class java.lang.Integer,6,3,0.004467609828741623,0.0022338049143708115
class com.thinkaurelius.titan.graphdb.database.serialize.SerializerInitialization,2,2,0.0014892032762472078,0.0014892032762472078
class com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer$TypeRegistration,14,2,0.010424422933730455,0.0014892032762472078
class java.lang.Class,2,1,0.0014892032762472078,7.446016381236039E-4
class com.thinkaurelius.titan.graphdb.database.serialize.SerializedObjectSupporter,1338,1,0.996276991809382,7.446016381236039E-4
class java.util.HashMap,2,2,0.0014892032762472078,0.0014892032762472078
