Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class com.metamx.druid.client.DataSegment$2,1,1,4.6446818392940084E-4,4.6446818392940084E-4
class org.codehaus.jackson.node.ObjectNode,271,1,0.12587087784486764,4.6446818392940084E-4
class org.codehaus.jackson.map.ObjectReader,397,397,0.18439386901997212,0.18439386901997212
class java.util.ArrayList,458,21,0.2127264282396656,0.009753831862517418
class org.codehaus.jackson.map.ser.StdSerializerProvider,689,664,0.3200185787273572,0.30840687412912215
class java.util.Date,119,119,0.055271713887598696,0.055271713887598696
class com.google.common.base.Joiner$1,11,2,0.005109150023223409,9.289363678588017E-4
class java.net.URL,26,9,0.012076172782164421,0.0041802136553646075
class java.lang.Character,2,2,9.289363678588017E-4,9.289363678588017E-4
class java.lang.Boolean,1657,2,0.7696237807710172,9.289363678588017E-4
class org.codehaus.jackson.map.ObjectMapper,6368,2753,2.9577333952624247,1.2786809103576404
class java.util.Arrays$ArrayList,96,1,0.04458894565722248,4.6446818392940084E-4
class java.io.File,1073,140,0.4983743613562471,0.06502554575011611
class java.lang.String,1201,98,0.5578262888992104,0.04551788202508128
class com.google.common.base.Joiner,51,14,0.023687877380399444,0.006502554575011612
class org.codehaus.jackson.map.ObjectWriter,460,460,0.21365536460752438,0.21365536460752438
class org.codehaus.jackson.node.TreeTraversingParser,36,36,0.01672085462145843,0.01672085462145843
class org.codehaus.jackson.map.MappingIterator,9,9,0.0041802136553646075,0.0041802136553646075
class com.metamx.emitter.EmittingLogger,267,43,0.12401300510915002,0.019972131908964234
class [Lorg.codehaus.jackson.map.jsontype.NamedType;,2,2,9.289363678588017E-4,9.289363678588017E-4
class org.codehaus.jackson.map.deser.StdDeserializerProvider,262,262,0.12169066418950301,0.12169066418950301
class org.apache.commons.httpclient.MultiThreadedHttpConnectionManager,52,52,0.024152345564328843,0.024152345564328843
class [B,157,5,0.07292150487691593,0.0023223409196470044
class [Lorg.codehaus.jackson.map.SerializationConfig$Feature;,134,2,0.062238736646539713,9.289363678588017E-4
class com.metamx.druid.loading.S3SegmentPusher,586,538,0.2721783557826289,0.24988388295401764
class org.codehaus.jackson.map.SerializationConfig,27,27,0.012540640966093822,0.012540640966093822
class com.google.common.base.Joiner$2,11,3,0.005109150023223409,0.0013934045517882026
class [Lorg.jets3t.service.model.MultipartPart;,4,1,0.0018578727357176034,4.6446818392940084E-4
class org.jets3t.service.Jets3tProperties,261,1,0.12122619600557362,4.6446818392940084E-4
class [Ljava.lang.Object;,113,108,0.0524849047840223,0.05016256386437529
class org.apache.commons.httpclient.HttpClient,44,44,0.020436600092893636,0.020436600092893636
class sun.nio.fs.UnixPath,14,5,0.006502554575011612,0.0023223409196470044
class java.net.URI,33,22,0.015327450069670227,0.010218300046446818
class org.codehaus.jackson.map.introspect.VisibilityChecker$Std,17,1,0.007895959126799815,4.6446818392940084E-4
class org.codehaus.jackson.node.NullNode,2,1,9.289363678588017E-4,4.6446818392940084E-4
class org.codehaus.jackson.node.JsonNodeFactory,133,1,0.06177426846261031,4.6446818392940084E-4
class java.lang.Long,77,20,0.035764050162563864,0.009289363678588018
class java.lang.Class,153,7,0.07106363214119833,0.003251277287505806
class [Lorg.codehaus.jackson.map.DeserializationConfig$Feature;,38,2,0.01764979098931723,9.289363678588017E-4
class com.google.common.base.Joiner$MapJoiner,13,13,0.006038086391082211,0.006038086391082211
class org.codehaus.jackson.map.MappingJsonFactory,41,41,0.019043195541105434,0.019043195541105434
class [Ljava.lang.String;,633,102,0.2940083604273107,0.04737575476079889
class org.codehaus.jackson.node.ArrayNode,85,1,0.039479795633999074,4.6446818392940084E-4
class org.codehaus.jackson.node.LongNode,85,1,0.039479795633999074,4.6446818392940084E-4
class org.codehaus.jackson.map.type.SimpleType,164,1,0.07617278216442173,4.6446818392940084E-4
class org.codehaus.jackson.map.DeserializationConfig,135,135,0.06270320483046911,0.06270320483046911
class org.codehaus.jackson.node.IntNode,13,1,0.006038086391082211,4.6446818392940084E-4
class org.codehaus.jackson.map.type.TypeFactory,7,1,0.003251277287505806,4.6446818392940084E-4
class java.lang.Integer,80,11,0.03715745471435207,0.005109150023223409
class org.jets3t.service.impl.rest.httpclient.RestS3Service,2541,2511,1.1802136553646074,1.1662796098467254
class com.metamx.druid.client.DataSegment$Builder,1923,43,0.8931723176962378,0.019972131908964234
class org.codehaus.jackson.map.jsontype.impl.StdSubtypeResolver,18,1,0.008360427310729215,4.6446818392940084E-4
class java.util.HashMap,558,1,0.25917324663260566,4.6446818392940084E-4
class org.codehaus.jackson.Version,13,1,0.006038086391082211,4.6446818392940084E-4
