Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class org.elasticsearch.common.settings.Setting,123,13,0.01109107303877367,0.0011722272317403065
class org.elasticsearch.common.xcontent.ToXContent$1,444,1,0.04003606853020739,9.017132551848512E-5
class java.lang.Long,16833,25,1.5178539224526602,0.002254283137962128
class org.elasticsearch.index.VersionType$3,72,1,0.0064923354373309285,9.017132551848512E-5
class java.lang.Integer,5701,11,0.5140667267808837,9.918845807033363E-4
class org.elasticsearch.action.bulk.BulkItemRequest,2290,2235,0.20649233543733092,0.20153291253381425
class org.elasticsearch.cluster.metadata.IndexMetaData,10943,28,0.9867448151487827,0.0025247971145175834
class org.elasticsearch.common.collect.ImmutableOpenIntMap,1257,1,0.1133453561767358,9.017132551848512E-5
class org.elasticsearch.common.unit.TimeValue,1690,1,0.15238954012623984,9.017132551848512E-5
class org.elasticsearch.cluster.block.ClusterBlock,11,4,9.918845807033363E-4,3.606853020739405E-4
class [Lorg.elasticsearch.index.shard.IndexingOperationListener;,2,1,1.8034265103697024E-4,9.017132551848512E-5
class org.elasticsearch.index.shard.IndexShard$ShardFailure,1264,927,0.1139765554553652,0.0835888187556357
class org.elasticsearch.action.ActionRequestValidationException,1609,1518,0.14508566275924256,0.1368800721370604
class java.util.Collections$UnmodifiableSet,1,1,9.017132551848512E-5,9.017132551848512E-5
class org.elasticsearch.common.settings.Setting$3,1898,4,0.17114517583408476,3.606853020739405E-4
class java.lang.Byte,875,4,0.07889990982867448,3.606853020739405E-4
class org.elasticsearch.Version,1739,1,0.15680793507664562,9.017132551848512E-5
class org.elasticsearch.cluster.metadata.IndexMetaData$1,14,1,0.0012623985572587917,9.017132551848512E-5
class org.elasticsearch.index.VersionType$4,912,1,0.08223624887285844,9.017132551848512E-5
class java.lang.Object,1,1,9.017132551848512E-5,9.017132551848512E-5
class org.elasticsearch.cluster.metadata.IndexMetaData$State,4164,2,0.37547339945897207,1.8034265103697024E-4
class [Lorg.elasticsearch.index.shard.IndexShardState;,1,1,9.017132551848512E-5,9.017132551848512E-5
class org.elasticsearch.action.bulk.BulkShardRequest,22054,482,1.9886384129846708,0.04346257889990983
class java.util.RegularEnumSet,4,2,3.606853020739405E-4,1.8034265103697024E-4
class org.elasticsearch.index.Index,12,1,0.0010820559062218215,9.017132551848512E-5
class java.lang.Class,161,24,0.014517583408476104,0.002164111812443643
class java.lang.String,7020,385,0.6330027051397655,0.034715960324616775
class org.elasticsearch.tasks.TaskId,2450,19,0.22091974752028856,0.0017132551848512173
class org.elasticsearch.common.collect.Tuple,4072,2777,0.3671776375112714,0.2504057709648332
class [Lorg.elasticsearch.index.shard.SearchOperationListener;,2,1,1.8034265103697024E-4,9.017132551848512E-5
class java.util.HashSet,5,1,4.508566275924256E-4,9.017132551848512E-5
class java.util.LinkedHashSet,466,3,0.04201983769161407,2.705139765554554E-4
class org.elasticsearch.common.collect.ImmutableOpenMap,4069,2,0.36690712353471594,1.8034265103697024E-4
class java.util.ArrayList,4,1,3.606853020739405E-4,9.017132551848512E-5
class org.elasticsearch.index.VersionType$1,845,1,0.07619477006311992,9.017132551848512E-5
class org.elasticsearch.common.settings.Settings,3150,2,0.2840396753832281,1.8034265103697024E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$IndexMetaDataDiff,1986,1986,0.17908025247971146,0.17908025247971146
class org.elasticsearch.index.VersionType$2,656,1,0.05915238954012624,9.017132551848512E-5
class java.lang.Boolean,9434,2,0.8506762849413886,1.8034265103697024E-4
class org.elasticsearch.action.support.IndicesOptions,2055,1,0.18530207394048692,9.017132551848512E-5
class org.elasticsearch.action.WriteConsistencyLevel,1792,1,0.16158701532912534,9.017132551848512E-5
class [Ljava.lang.String;,471,4,0.04247069431920649,3.606853020739405E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$Builder,27665,10256,2.4945897204688907,0.9247971145175834
class java.util.Collections$EmptySet,191,1,0.017222723174030657,9.017132551848512E-5
