TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.elasticsearch.cluster.metadata.MetaDataCreateIndexService,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,178,0
