Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests$DummyQuery;,23,2,9.608154398863732E-4,8.354916868577158E-5
class org.elasticsearch.index.query.SimpleIndexQueryParserTests$DummyQuery,5115,24,0.2136769989138608,0.0010025900242292588
class java.lang.Boolean,5888,2,0.24596875261091153,8.354916868577158E-5
class org.elasticsearch.index.query.SimpleIndexQueryParserTests$MockMoreLikeThisFetchService,267,267,0.011153814019550505,0.011153814019550505
class org.elasticsearch.index.query.SimpleIndexQueryParserTests$DummyQueryBuilder,1233,1,0.05150806249477818,4.177458434288579E-5
class java.util.HashSet,369,193,0.015414821622524857,0.008062494778176957
class [[Lorg.elasticsearch.common.component.AbstractComponent;,21,21,8.772662712006016E-4,8.772662712006016E-4
class [C,1433,70,0.059862979363355336,0.002924220904002005
class [B,2222,63,0.09282312640989222,0.0026317988136018047
class [[Ljava.util.concurrent.ExecutorService;,16,3,6.683933494861726E-4,1.2532375302865735E-4
class [[Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests$DummyQuery;,5,2,2.0887292171442893E-4,8.354916868577158E-5
class [Ljava.lang.String;,24917,12,1.0408973180716852,5.012950121146294E-4
class [Ljava.util.List;,8,4,3.341966747430863E-4,1.6709833737154316E-4
class java.util.Locale,129,21,0.005388921380232266,8.772662712006016E-4
class org.elasticsearch.common.bytes.PagedBytesReference,16,16,6.683933494861726E-4,6.683933494861726E-4
class [[Ljava.lang.Iterable;,2,1,8.354916868577158E-5,4.177458434288579E-5
class [[[Ljava.util.concurrent.ExecutorService;,2,2,8.354916868577158E-5,8.354916868577158E-5
class [Lorg.apache.lucene.util.BytesRef;,4,3,1.6709833737154316E-4,1.2532375302865735E-4
class [I,1596,71,0.06667223661124572,0.002965995488344891
class java.lang.Integer,1,1,4.177458434288579E-5,4.177458434288579E-5
class org.elasticsearch.common.xcontent.ToXContent$1,72,1,0.0030077700726877767,4.177458434288579E-5
class [[S,24,7,0.0010025900242292588,2.9242209040020054E-4
class [[[S,3,3,1.2532375302865735E-4,1.2532375302865735E-4
class [[[F,4,4,1.6709833737154316E-4,1.6709833737154316E-4
