Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class retrofit.RestAdapter$Builder,614,231,1.6073298429319371,0.6047120418848168
class retrofit.Platform$Base$3,2,1,0.005235602094240838,0.002617801047120419
class java.util.ArrayList,4,1,0.010471204188481676,0.002617801047120419
class [Lretrofit.client.Header;,4,1,0.010471204188481676,0.002617801047120419
class java.lang.Long,1,1,0.002617801047120419,0.002617801047120419
class retrofit.Server,33,4,0.08638743455497382,0.010471204188481676
class retrofit.RequestInterceptor$1,15,1,0.03926701570680628,0.002617801047120419
class retrofit.client.Response,368,4,0.9633507853403142,0.010471204188481676
class retrofit.ErrorHandler$1,37,1,0.0968586387434555,0.002617801047120419
class java.lang.String,197,5,0.5157068062827225,0.013089005235602094
class retrofit.Platform$Base$1,10,1,0.02617801047120419,0.002617801047120419
class java.util.concurrent.ThreadPoolExecutor,4,4,0.010471204188481676,0.010471204188481676
class retrofit.RestAdapter$Log$1,21,1,0.0549738219895288,0.002617801047120419
class retrofit.RestAdapter$RestHandler,5,1,0.013089005235602094,0.002617801047120419
class java.lang.Integer,25,3,0.06544502617801047,0.007853403141361256
class retrofit.RestAdapter$LogLevel,147,4,0.38481675392670156,0.010471204188481676
class java.lang.Class,29,5,0.07591623036649214,0.013089005235602094
class retrofit.mime.TypedString,33,1,0.08638743455497382,0.002617801047120419
class retrofit.SerializedObjectSupporter,336,1,0.8795811518324608,0.002617801047120419
class java.util.Collections$UnmodifiableRandomAccessList,22,2,0.05759162303664921,0.005235602094240838
class retrofit.Utils$SynchronousExecutor,8,1,0.020942408376963352,0.002617801047120419
class retrofit.converter.GsonConverter,448,427,1.1727748691099475,1.117801047120419
class retrofit.RestAdapter,45,45,0.11780104712041885,0.11780104712041885
class java.lang.Boolean,13,2,0.034031413612565446,0.005235602094240838
