Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Lorg.apache.lucene.util.LuceneTestCase;,1,1,4.1252423579885316E-5,4.1252423579885316E-5
class [Ljava.lang.reflect.Type;,21,4,8.663008951775916E-4,1.6500969431954127E-4
class [[Ljava.util.List;,2,1,8.250484715977063E-5,4.1252423579885316E-5
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,71,6,0.0029289220741718575,2.475145414793119E-4
class [[Lorg.junit.rules.RuleChain;,108,3,0.004455261746627614,1.2375727073965596E-4
class [[[Lorg.junit.rules.RuleChain;,7,3,2.8876696505919725E-4,1.2375727073965596E-4
class [[Ljava.util.concurrent.ExecutorService;,120,4,0.004950290829586238,1.6500969431954127E-4
class [Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,352,77,0.014520853100119632,0.0031764366156511693
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,33,3,0.0013613299781362156,1.2375727073965596E-4
class [C,4987,156,0.20572583639288808,0.0064353780784621095
class java.lang.Object,19,1,7.837960480178211E-4,4.1252423579885316E-5
class [S,3514,77,0.144961016459717,0.0031764366156511693
class [[Ljava.lang.String;,40,10,0.0016500969431954128,4.125242357988532E-4
class [[[[[[[I,26,4,0.0010725630130770183,1.6500969431954127E-4
class [[[Ljava.lang.Class;,4,2,1.6500969431954127E-4,8.250484715977063E-5
class [Ljava.util.Collection;,12,4,4.950290829586238E-4,1.6500969431954127E-4
class [J,3960,64,0.16335959737634587,0.0026401551091126602
class [Lorg.junit.Assert;,1,1,4.1252423579885316E-5,4.1252423579885316E-5
class [[[[[I,104,5,0.004290252052308073,2.062621178994266E-4
class [[[[[J,2,2,8.250484715977063E-5,8.250484715977063E-5
class [[Ljava.lang.Class;,24,2,9.900581659172476E-4,8.250484715977063E-5
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,26,4,0.0010725630130770183,1.6500969431954127E-4
class [[[Ljava.lang.reflect.Type;,10,2,4.125242357988532E-4,8.250484715977063E-5
class [[[Ljava.lang.String;,3,3,1.2375727073965596E-4,1.2375727073965596E-4
class [[[Ljava.lang.reflect.GenericDeclaration;,3,1,1.2375727073965596E-4,4.1252423579885316E-5
class [Lorg.apache.lucene.search.QueryCachingPolicy;,22,6,9.07553318757477E-4,2.475145414793119E-4
class [[[[[Ljava.util.concurrent.ExecutorService;,24,3,9.900581659172476E-4,1.2375727073965596E-4
class [Lorg.junit.rules.TestRule;,55,12,0.0022688832968936925,4.950290829586238E-4
class [[[[[D,11,4,4.537766593787385E-4,1.6500969431954127E-4
