Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.String,17818,3,1.9699281370923163,3.316749585406302E-4
class [Lorg.springframework.boot.context.embedded.ServletContextInitializer;,10524,2,1.1635157545605306,2.211166390270868E-4
class java.lang.Integer,6168,10,0.6819237147595356,0.001105583195135434
class java.util.ArrayList,26840,8,2.9673852957435045,8.844665561083472E-4
class [Lorg.apache.catalina.LifecycleListener;,2279,2,0.2519624101713654,2.211166390270868E-4
class org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainerFactory,39413,1536,4.357435046987286,0.16981757877280265
class [Lorg.springframework.boot.context.embedded.tomcat.TomcatConnectorCustomizer;,2771,2,0.30635710337202876,2.211166390270868E-4
class java.util.LinkedHashSet,7166,2,0.7922609176340519,2.211166390270868E-4
class [Lorg.apache.catalina.connector.Connector;,1696,2,0.1875069098949696,2.211166390270868E-4
class org.springframework.boot.context.embedded.MimeMappings,6683,1,0.7388612493090105,1.105583195135434E-4
class [Lorg.springframework.boot.context.embedded.tomcat.TomcatContextCustomizer;,1675,2,0.18518518518518517,2.211166390270868E-4
class [Lorg.springframework.boot.context.embedded.ErrorPage;,4005,2,0.4427860696517413,2.211166390270868E-4
class java.lang.Boolean,10761,2,1.1897180762852404,2.211166390270868E-4
class [Lorg.apache.catalina.Valve;,5746,2,0.6352681039248204,2.211166390270868E-4
class java.lang.Class,498,11,0.055058043117744614,0.0012161415146489773
