TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
me.prettyprint.cassandra.connection.client.HSaslThriftClient,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,33,0
