Methods called,Number of times,Number of times (Normalized)
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.GREEN",31,0.0013116696285013117
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.audioDeviceSimultaneousSources",898,0.037996107303038
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.audioDeviceSimultaneousSources",744,0.03148007108403148
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.PURPLE",12,5.077430820005078E-4
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setwindowHeight(int)",625,0.026444952187526446
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.WHITE",25,0.0010577980875010578
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.DARK_GRAY",10,4.231192350004231E-4
"public static int com.badlogic.gdx.graphics.Color.argb8888(float,float,float,float)",258,0.010916476263010916
"public static int com.badlogic.gdx.graphics.Color.argb8888(com.badlogic.gdx.graphics.Color)",609,0.025767961411525767
"public static int com.badlogic.gdx.graphics.Color.alpha(float)",197,0.008335448929508335
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setwindowResizable(boolean)",1901,0.08043496657358043
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setBackBufferConfig(int,int,int,int,int,int,int)",2739,0.11589235846661589
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getaudioDeviceBufferCount()",1529,0.06469493103156469
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.gles30ContextMinorVersion",600,0.025387154100025386
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.gles30ContextMinorVersion",858,0.036303630363036306
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setDecorated(boolean)",791,0.03346873148853347
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.useOpenGL3(boolean,int,int)",975,0.041254125412541254
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.BROWN",6,2.538715410002539E-4
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setwindowDecorated(boolean)",783,0.03313023610053313
