Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.util.ArrayList,43,42,0.0017426545086119555,0.001702127659574468
class [D,508,60,0.020587639311043567,0.0024316109422492403
class [Lorg.apache.lucene.util.BytesRef;,108,3,0.004376899696048632,1.2158054711246201E-4
class java.util.HashSet,635,189,0.025734549138804456,0.007659574468085106
class [[[Lorg.apache.lucene.util.BytesRef;,3,2,1.2158054711246201E-4,8.105369807497467E-5
class [Ljava.lang.reflect.Type;,1,1,4.0526849037487334E-5,4.0526849037487334E-5
class [[B,6,3,2.4316109422492402E-4,1.2158054711246201E-4
class [[J,1,1,4.0526849037487334E-5,4.0526849037487334E-5
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,3,3,1.2158054711246201E-4,1.2158054711246201E-4
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,3,3,1.2158054711246201E-4,1.2158054711246201E-4
class [[Ljava.util.concurrent.ExecutorService;,27,4,0.001094224924012158,1.6210739614994934E-4
class org.elasticsearch.index.query.SimpleIndexQueryParserTests$MockMoreLikeThisFetchService,482,482,0.019533941236068896,0.019533941236068896
class java.lang.Object,26,1,0.0010536980749746706,4.0526849037487334E-5
class [C,2727,38,0.11051671732522797,0.0015400202634245188
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,3,2,1.2158054711246201E-4,8.105369807497467E-5
class [Ljava.lang.reflect.AnnotatedElement;,2,2,8.105369807497467E-5,8.105369807497467E-5
class [[[Ljava.util.Locale;,14,4,5.673758865248227E-4,1.6210739614994934E-4
class [[Lorg.apache.lucene.util.LuceneTestCase;,1,1,4.0526849037487334E-5,4.0526849037487334E-5
class [Lorg.junit.rules.TestRule;,22,22,8.915906788247214E-4,8.915906788247214E-4
class [[[[[Ljava.util.Locale;,1,1,4.0526849037487334E-5,4.0526849037487334E-5
class [[F,8,4,3.2421479229989867E-4,1.6210739614994934E-4
class [[[Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests$MockMoreLikeThisFetchService;,2,2,8.105369807497467E-5,8.105369807497467E-5
class [[Ljava.lang.Iterable;,34,3,0.0013779128672745695,1.2158054711246201E-4
class [[[Ljava.util.concurrent.ExecutorService;,1,1,4.0526849037487334E-5,4.0526849037487334E-5
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,20,6,8.105369807497467E-4,2.4316109422492402E-4
class [[[[S,1,1,4.0526849037487334E-5,4.0526849037487334E-5
class [[[[Ljava.util.Locale;,4,2,1.6210739614994934E-4,8.105369807497467E-5
class [B,2527,65,0.1024113475177305,0.0026342451874366768
class [[C,16,4,6.484295845997973E-4,1.6210739614994934E-4
class [Lorg.apache.lucene.search.QueryCachingPolicy;,19,4,7.700101317122594E-4,1.6210739614994934E-4
class [Ljava.lang.Iterable;,28,3,0.0011347517730496454,1.2158054711246201E-4
class [[Lorg.elasticsearch.common.component.AbstractComponent;,2,2,8.105369807497467E-5,8.105369807497467E-5
class [Ljava.util.Locale;,156,50,0.006322188449848025,0.002026342451874367
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,562,1,0.022776089159067883,4.0526849037487334E-5
class [Ljava.util.Set;,2,1,8.105369807497467E-5,4.0526849037487334E-5
class org.apache.lucene.util.BytesRef,10804,28,0.4378520770010132,0.0011347517730496454
class [[Lorg.junit.rules.TestRule;,1,1,4.0526849037487334E-5,4.0526849037487334E-5
class [[D,2,2,8.105369807497467E-5,8.105369807497467E-5
class org.junit.rules.RuleChain,11631,11106,0.4713677811550152,0.4500911854103343
class [S,4972,28,0.20149949341438703,0.0011347517730496454
class [J,1246,121,0.05049645390070922,0.0049037487335359675
class [[Ljava.lang.Class;,6,3,2.4316109422492402E-4,1.2158054711246201E-4
class java.lang.Integer,1,1,4.0526849037487334E-5,4.0526849037487334E-5
class java.lang.Boolean,6670,2,0.2703140830800405,8.105369807497467E-5
class [Ljava.util.concurrent.ExecutorService;,6017,2,0.2438500506585613,8.105369807497467E-5
class [Ljava.util.Collection;,4,2,1.6210739614994934E-4,8.105369807497467E-5
class [Lorg.elasticsearch.common.component.AbstractComponent;,54,54,0.002188449848024316,0.002188449848024316
class [[Lorg.apache.lucene.util.BytesRef;,39,2,0.0015805471124620061,8.105369807497467E-5
class [[S,6,2,2.4316109422492402E-4,8.105369807497467E-5
class java.util.ArrayList$SubList,85,40,0.0034447821681864235,0.0016210739614994933
class org.apache.lucene.util.LuceneTestCase$1,86,1,0.003485309017223911,4.0526849037487334E-5
class [Lorg.elasticsearch.test.ElasticsearchTestCase;,1,1,4.0526849037487334E-5,4.0526849037487334E-5
class [Ljava.lang.Class;,66,3,0.002674772036474164,1.2158054711246201E-4
class [F,1612,58,0.06532928064842959,0.0023505572441742655
class org.apache.lucene.index.memory.MemoryIndex$MemoryIndexReader$MemoryFields,16676,1,0.6758257345491389,4.0526849037487334E-5
class [Ljava.lang.Object;,69,11,0.0027963525835866263,4.457953394123607E-4
class [I,1302,159,0.05276595744680851,0.006443768996960486
class java.lang.Class,207,18,0.008389057750759878,7.29483282674772E-4
class [Lorg.apache.lucene.util.LuceneTestCase;,14,10,5.673758865248227E-4,4.052684903748733E-4
class [[[S,2,1,8.105369807497467E-5,4.0526849037487334E-5
class [[I,6,3,2.4316109422492402E-4,1.2158054711246201E-4
class [[[F,1,1,4.0526849037487334E-5,4.0526849037487334E-5
class [[[Ljava.lang.String;,2,2,8.105369807497467E-5,8.105369807497467E-5
class java.lang.String,3532,14,0.14314083080040527,5.673758865248227E-4
class java.util.Locale,3603,22,0.14601823708206688,8.915906788247214E-4
class [Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests$MockMoreLikeThisFetchService;,56,25,0.0022695035460992908,0.0010131712259371835
class [Ljava.util.List;,6,2,2.4316109422492402E-4,8.105369807497467E-5
class [[[B,2,2,8.105369807497467E-5,8.105369807497467E-5
class org.elasticsearch.index.query.SimpleIndexQueryParserTests,25700,25700,1.0415400202634246,1.0415400202634246
class [[[Ljava.lang.Iterable;,6,3,2.4316109422492402E-4,1.2158054711246201E-4
class [Ljava.lang.String;,9746,9,0.39497467071935155,3.64741641337386E-4
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,105,5,0.00425531914893617,2.0263424518743666E-4
class [[Ljava.lang.String;,15,4,6.079027355623101E-4,1.6210739614994934E-4
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,17,3,6.889564336372847E-4,1.2158054711246201E-4
class [[[I,1,1,4.0526849037487334E-5,4.0526849037487334E-5
class [[[C,4,1,1.6210739614994934E-4,4.0526849037487334E-5
class [[Ljava.util.Locale;,61,6,0.0024721377912867277,2.4316109422492402E-4
class [Ljava.io.Serializable;,58,2,0.0023505572441742655,8.105369807497467E-5
class [Lorg.apache.lucene.index.Fields;,1,1,4.0526849037487334E-5,4.0526849037487334E-5
