Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,8,6,2.9758583491425807E-4,2.2318937618569356E-4
class java.util.ArrayList,1,1,3.719822936428226E-5,3.719822936428226E-5
class [[Ljava.util.Locale;,1,1,3.719822936428226E-5,3.719822936428226E-5
class java.lang.Boolean,1027,2,0.03820258155711788,7.439645872856452E-5
class java.util.ArrayList$SubList,4996,219,0.18584235390395418,0.008146412230777816
class [[Ljava.lang.Cloneable;,1,1,3.719822936428226E-5,3.719822936428226E-5
class [Ljava.util.concurrent.ExecutorService;,440,2,0.016367220920284194,7.439645872856452E-5
class [C,3081,38,0.11460774467135364,0.001413532715842726
class [[Ljava.lang.String;,2,2,7.439645872856452E-5,7.439645872856452E-5
class org.junit.rules.RuleChain,11265,10365,0.4190380537886397,0.38555964736078563
class [[Lorg.junit.Assert;,3,2,1.1159468809284678E-4,7.439645872856452E-5
class [[[Lorg.junit.rules.RuleChain;,1,1,3.719822936428226E-5,3.719822936428226E-5
class [F,3751,17,0.13953055834542274,6.323698991927984E-4
class java.util.Locale,4676,19,0.17393892050738385,7.06766357921363E-4
class [Ljava.lang.CharSequence;,230,6,0.00855559275378492,2.2318937618569356E-4
class [Lorg.junit.rules.RuleChain;,24,7,8.927575047427743E-4,2.6038760554997583E-4
class [I,2309,73,0.08589071160212775,0.002715470743592605
class java.lang.Object,2,1,7.439645872856452E-5,3.719822936428226E-5
class java.lang.Integer,1,1,3.719822936428226E-5,3.719822936428226E-5
class [[[I,1,1,3.719822936428226E-5,3.719822936428226E-5
class [Lorg.junit.Assert;,9,9,3.3478406427854036E-4,3.3478406427854036E-4
class [[J,7,6,2.6038760554997583E-4,2.2318937618569356E-4
class java.util.HashSet,1116,381,0.041513223970539005,0.014172525387791542
class [[Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests;,28,2,0.0010415504221999033,7.439645872856452E-5
class org.elasticsearch.index.query.SimpleIndexQueryParserTests,32080,32080,1.1933191980061748,1.1933191980061748
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,206,4,0.007662835249042145,1.4879291745712903E-4
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,80,4,0.002975858349142581,1.4879291745712903E-4
class [Ljava.lang.Cloneable;,4472,3,0.16635048171707026,1.1159468809284678E-4
class [[Ljava.lang.Class;,16,2,5.951716698285161E-4,7.439645872856452E-5
class [[B,1,1,3.719822936428226E-5,3.719822936428226E-5
class org.apache.lucene.util.LuceneTestCase$1,17,1,6.323698991927984E-4,3.719822936428226E-5
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,31,2,0.0011531451102927501,7.439645872856452E-5
class [J,1459,201,0.05427221664248782,0.007476844102220734
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,128,5,0.004761373358628129,1.859911468214113E-4
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,9,2,3.3478406427854036E-4,7.439645872856452E-5
class [Ljava.util.Set;,6,3,2.2318937618569356E-4,1.1159468809284678E-4
class [[Ljava.lang.CharSequence;,142,7,0.005282148569728081,2.6038760554997583E-4
class [[[[[D,2,2,7.439645872856452E-5,7.439645872856452E-5
