Methods called,Number of times,Number of times (Normalized)
"public java.lang.String org.springframework.boot.autoconfigure.mongo.MongoProperties.getMongoClientDatabase()",1418,0.16862885004162206
"public int com.mongodb.MongoClientOptions.getHeartbeatConnectTimeout()",1507,0.17921274824592698
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.minConnectionsPerHost(int)",6095,0.7248186466880723
"public boolean com.mongodb.MongoClientOptions.equals(java.lang.Object)",1047,0.12450945415626115
"public java.lang.String org.springframework.boot.autoconfigure.mongo.MongoProperties.getAuthenticationDatabase()",720,0.08562254727078131
"public javax.net.SocketFactory com.mongodb.MongoClientOptions.getSocketFactory()",1542,0.1833749554049233
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.socketKeepAlive(boolean)",1112,0.13223926745154002
"public int com.mongodb.MongoClientOptions.getConnectionsPerHost()",1124,0.13366630990605305
"public int com.mongodb.MongoClientOptions.getSocketTimeout()",2289,0.2722083481983589
"public void org.springframework.boot.autoconfigure.mongo.MongoProperties.setPassword(char[])",892,0.10607682245213462
"public java.lang.String com.mongodb.MongoClientOptions.toString()",1125,0.1337852301105958
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.socketTimeout(int)",9287,1.1044119395885361
"public boolean com.mongodb.MongoClientOptions.isCursorFinalizerEnabled()",675,0.08027113806635748
"public void org.springframework.boot.autoconfigure.mongo.MongoProperties.clearPassword()",617,0.07337376620287787
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.acceptableLatencyDifference(int)",8373,0.995718872636461
"public void org.springframework.boot.autoconfigure.mongo.MongoProperties.setDatabase(java.lang.String)",2472,0.2939707456296825
"public int com.mongodb.MongoClientOptions.getHeartbeatSocketTimeout()",809,0.09620644547508622
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.cursorFinalizerEnabled(boolean)",739,0.08788203115709359
"public java.lang.String org.springframework.boot.autoconfigure.mongo.MongoProperties.getHost()",458,0.05446545368058033
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.maxAutoConnectRetryTime(long)",647,0.07694137233916043
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.alwaysUseMBeans(boolean)",1279,0.15209894161017956
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.minHeartbeatFrequency(int)",1300,0.15459626590557735
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.maxConnectionLifeTime(int)",1989,0.23653228683553335
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.dbDecoderFactory(com.mongodb.DBDecoderFactory)",763,0.09073611606611963
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.connectionsPerHost(int)",1087,0.12926626233797123
"public int com.mongodb.MongoClientOptions.getConnectTimeout()",671,0.07979545724818647
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.localThreshold(int)",1599,0.19015340706386016
"public int com.mongodb.MongoClientOptions.getMaxConnectionIdleTime()",1718,0.20430491140444762
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.heartbeatFrequency(int)",944,0.11226067308835772
"public java.lang.String org.springframework.boot.autoconfigure.mongo.MongoProperties.getDatabase()",775,0.09216315852063266
"public boolean com.mongodb.MongoClientOptions.isAlwaysUseMBeans()",736,0.08752527054346533
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.heartbeatConnectRetryFrequency(int)",1845,0.2194077773813771
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.heartbeatConnectTimeout(int)",5043,0.5997145915090974
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.readPreference(com.mongodb.ReadPreference)",1167,0.13877987870139136
"public void org.springframework.boot.autoconfigure.mongo.MongoProperties.setHost(java.lang.String)",458,0.05446545368058033
"public static final int org.springframework.boot.autoconfigure.mongo.MongoProperties.DEFAULT_PORT",1,1.1892020454275182E-4
"public com.mongodb.DBDecoderFactory com.mongodb.MongoClientOptions.getDbDecoderFactory()",4900,0.5827090022594839
"public com.mongodb.ReadPreference com.mongodb.MongoClientOptions.getReadPreference()",2460,0.2925437031751695
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.maxWaitTime(int)",1595,0.18967772624568915
"public boolean com.mongodb.MongoClientOptions.isSocketKeepAlive()",1108,0.131763586633369
"com.mongodb.MongoClientOptions$Builder()",209,0.02485432274943513
"char[3]",9,0.0010702818408847663
"public java.lang.Integer org.springframework.boot.autoconfigure.mongo.MongoProperties.getPort()",1117,0.13283386847425377
"char[1]",13,0.0015459626590557736
"public int com.mongodb.MongoClientOptions.getHeartbeatConnectRetryFrequency()",1380,0.1641098822689975
"public java.lang.String org.springframework.boot.autoconfigure.mongo.MongoProperties.getUsername()",2203,0.26198121060768226
"public void org.springframework.boot.autoconfigure.mongo.MongoProperties.setPort(java.lang.Integer)",537,0.06386014983945773
"public java.lang.String com.mongodb.MongoClientOptions.getRequiredReplicaSetName()",908,0.10797954572481865
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.connectTimeout(int)",809,0.09620644547508622
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.heartbeatSocketTimeout(int)",1033,0.12284457129266263
"char[5]",323,0.03841122606730884
"char[4]",153,0.018194791295041028
"public int com.mongodb.MongoClientOptions.getAcceptableLatencyDifference()",1181,0.1404447615649899
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.autoConnectRetry(boolean)",1885,0.22416458556308716
"public com.mongodb.DBEncoderFactory com.mongodb.MongoClientOptions.getDbEncoderFactory()",4211,0.5007729813295279
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.heartbeatThreadCount(int)",4807,0.571649423237008
"public int com.mongodb.MongoClientOptions.getMaxConnectionLifeTime()",843,0.10024973242953977
"public com.mongodb.MongoClientOptions$Builder com.mongodb.MongoClientOptions$Builder.legacyDefaults()",7544,0.8971340230705197
"public int com.mongodb.MongoClientOptions.getHeartbeatFrequency()",1297,0.1542395052919491
"public int com.mongodb.MongoClientOptions.getMinHeartbeatFrequency()",706,0.08395766440718277
