Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class org.elasticsearch.cluster.metadata.IndexMetaData$State,2635,2,0.5549705139005897,4.2122999157540015E-4
class org.apache.lucene.index.TieredMergePolicy,139,1,0.02927548441449031,2.1061499578770007E-4
class org.elasticsearch.common.collect.ImmutableOpenIntMap,83,1,0.017481044650379106,2.1061499578770007E-4
class java.lang.Byte,74,2,0.015585509688289806,4.2122999157540015E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$1,1,1,2.1061499578770007E-4,2.1061499578770007E-4
class org.elasticsearch.index.MergePolicyConfig,715,702,0.15058972198820555,0.14785172704296545
class org.elasticsearch.common.xcontent.ToXContent$1,104,1,0.02190395956192081,2.1061499578770007E-4
class org.elasticsearch.common.ParseFieldMatcher,198,1,0.04170176916596462,2.1061499578770007E-4
class [Ljava.lang.String;,547,11,0.11520640269587194,0.002316764953664701
class java.lang.Long,1011,7,0.21293176074136477,0.0014743049705139006
class org.elasticsearch.index.translog.Translog$Durability,665,1,0.14005897219882055,2.1061499578770007E-4
class org.elasticsearch.common.settings.Setting$3,4,4,8.424599831508003E-4,8.424599831508003E-4
class org.elasticsearch.cluster.block.ClusterBlock,4,4,8.424599831508003E-4,8.424599831508003E-4
class java.lang.Boolean,19058,2,4.013900589721988,4.2122999157540015E-4
class org.elasticsearch.common.settings.IndexScopedSettings$$Lambda$82/1007309018,217,1,0.04570345408593092,2.1061499578770007E-4
class org.elasticsearch.index.MergeSchedulerConfig,250,1,0.05265374894692502,2.1061499578770007E-4
class org.elasticsearch.cluster.metadata.IndexMetaData,12483,3,2.62910699241786,6.318449873631002E-4
class org.elasticsearch.common.unit.ByteSizeValue,447,1,0.09414490311710194,2.1061499578770007E-4
class org.elasticsearch.cluster.metadata.IndexMetaData$IndexMetaDataDiff,240,240,0.05054759898904802,0.05054759898904802
class java.lang.Integer,3574,9,0.7527379949452401,0.0018955349620893007
class org.elasticsearch.common.logging.ESLogger,147,1,0.030960404380791912,2.1061499578770007E-4
class java.util.Collections$EmptySet,3,1,6.318449873631002E-4,2.1061499578770007E-4
class org.elasticsearch.common.settings.Setting$Property,38,1,0.008003369839932602,2.1061499578770007E-4
class org.elasticsearch.Version,1240,1,0.2611625947767481,2.1061499578770007E-4
class java.lang.Class,85,14,0.017902274641954506,0.0029486099410278013
class org.elasticsearch.common.collect.ImmutableOpenMap,754,1,0.15880370682392586,2.1061499578770007E-4
class org.elasticsearch.common.settings.Settings,27786,34,5.852148272957034,0.007160909856781803
class org.elasticsearch.index.IndexSettings$$Lambda$252/1048842522,751,1,0.15817186183656276,2.1061499578770007E-4
class org.elasticsearch.common.settings.Setting,2857,30,0.6017270429654591,0.006318449873631003
class java.lang.String,2239,38,0.4715669755686605,0.008003369839932602
class org.elasticsearch.cluster.metadata.IndexMetaData$Builder,7122,5773,1.5,1.2158803706823926
class java.util.Collections$UnmodifiableMap,3126,4,0.6583824768323505,8.424599831508003E-4
class org.elasticsearch.index.IndexSettings,12301,12301,2.590775063184499,2.590775063184499
class java.util.HashSet,48,2,0.010109519797809604,4.2122999157540015E-4
class java.util.HashMap,387,2,0.08150800336983993,4.2122999157540015E-4
class java.util.ArrayList,65,5,0.013689974726200505,0.0010530749789385003
class org.elasticsearch.common.settings.Settings$Builder,6908,429,1.4549283909014321,0.09035383319292334
class org.elasticsearch.common.settings.IndexScopedSettings,7503,1451,1.5802443133951138,0.30560235888795284
class [Ljava.lang.Object;,2,1,4.2122999157540015E-4,2.1061499578770007E-4
class java.util.Collections$UnmodifiableSet,42,1,0.008845829823083403,2.1061499578770007E-4
class java.util.LinkedHashMap,334,102,0.07034540859309182,0.02148272957034541
class java.util.LinkedHashSet,12,2,0.002527379949452401,4.2122999157540015E-4
class org.elasticsearch.common.unit.TimeValue,1618,1011,0.34077506318449874,0.21293176074136477
