Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,1,1,3.6934441366574334E-5,3.6934441366574334E-5
class [[Lorg.apache.lucene.util.LuceneTestCase;,4,4,1.4773776546629733E-4,1.4773776546629733E-4
class [[J,4,4,1.4773776546629733E-4,1.4773776546629733E-4
class [[[Lorg.junit.rules.RuleChain;,16,2,5.909510618651893E-4,7.386888273314867E-5
class [Lorg.apache.lucene.search.QueryCachingPolicy;,19,6,7.017543859649122E-4,2.2160664819944597E-4
class [S,1490,166,0.05503231763619575,0.006131117266851339
class [[[[Ljava.util.Locale;,14,3,5.170821791320407E-4,1.1080332409972299E-4
class java.lang.Integer,1,1,3.6934441366574334E-5,3.6934441366574334E-5
class [[Lorg.junit.rules.RuleChain;,65,2,0.0024007386888273315,7.386888273314867E-5
class java.lang.Boolean,578,2,0.021348107109879964,7.386888273314867E-5
class [Ljava.lang.reflect.AnnotatedElement;,1,1,3.6934441366574334E-5,3.6934441366574334E-5
class [Lorg.junit.Assert;,1,1,3.6934441366574334E-5,3.6934441366574334E-5
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,171,5,0.00631578947368421,1.8467220683287164E-4
class [Lorg.elasticsearch.test.ElasticsearchSingleNodeTest;,1,1,3.6934441366574334E-5,3.6934441366574334E-5
class [[Ljava.lang.String;,2,2,7.386888273314867E-5,7.386888273314867E-5
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,5,3,1.8467220683287164E-4,1.1080332409972299E-4
class [[[I,1,1,3.6934441366574334E-5,3.6934441366574334E-5
class [[[[[[Ljava.util.concurrent.ExecutorService;,1,1,3.6934441366574334E-5,3.6934441366574334E-5
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,8,5,2.9547553093259467E-4,1.8467220683287164E-4
class [F,4900,24,0.1809787626962142,8.864265927977839E-4
class [[[[F,2,2,7.386888273314867E-5,7.386888273314867E-5
class [Ljava.lang.Class;,66,4,0.002437673130193906,1.4773776546629733E-4
class [[C,5,4,1.8467220683287164E-4,1.4773776546629733E-4
class [Ljava.lang.Object;,110,110,0.004062788550323176,0.004062788550323176
class org.junit.rules.RuleChain,23641,20112,0.8731671283471838,0.7428254847645429
class [I,2211,70,0.08166204986149585,0.0025854108956602033
class java.lang.Class,308,14,0.011375807940904894,5.170821791320407E-4
class [[D,6,6,2.2160664819944597E-4,2.2160664819944597E-4
class [Ljava.util.concurrent.ExecutorService;,585,2,0.021606648199445983,7.386888273314867E-5
class [[[[Lorg.apache.lucene.search.QueryCachingPolicy;,2,2,7.386888273314867E-5,7.386888273314867E-5
class java.lang.String,11003,13,0.4063896583564174,4.801477377654663E-4
class java.util.Locale,154,18,0.005687903970452447,6.64819944598338E-4
class [[[Ljava.util.Locale;,23,4,8.494921514312096E-4,1.4773776546629733E-4
class [Lorg.apache.lucene.util.LuceneTestCase;,56,54,0.0020683287165281627,0.001994459833795014
class [Ljava.util.List;,72,4,0.002659279778393352,1.4773776546629733E-4
class [[[F,24,4,8.864265927977839E-4,1.4773776546629733E-4
class org.elasticsearch.index.query.SimpleIndexQueryParserTests,40746,40746,1.5049307479224376,1.5049307479224376
class [[Ljava.lang.CharSequence;,18,6,6.64819944598338E-4,2.2160664819944597E-4
class [D,3655,16,0.13499538319482918,5.909510618651893E-4
class [Lorg.junit.rules.RuleChain;,120,33,0.00443213296398892,0.001218836565096953
class [Ljava.lang.String;,260,59,0.009602954755309326,0.0021791320406278855
class [B,446,249,0.01647276084949215,0.009196675900277009
class org.apache.lucene.util.LuceneTestCase$1,60,1,0.00221606648199446,3.6934441366574334E-5
class [[Ljava.lang.Iterable;,4,2,1.4773776546629733E-4,7.386888273314867E-5
class [[Ljava.util.Locale;,74,5,0.0027331486611265002,1.8467220683287164E-4
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,5,3,1.8467220683287164E-4,1.1080332409972299E-4
class [Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests;,447,443,0.016509695290858727,0.016361957525392427
class [[[Ljava.util.List;,2,1,7.386888273314867E-5,3.6934441366574334E-5
class [[S,1,1,3.6934441366574334E-5,3.6934441366574334E-5
class [[[C,1,1,3.6934441366574334E-5,3.6934441366574334E-5
class java.util.ArrayList,14,3,5.170821791320407E-4,1.1080332409972299E-4
class [Lorg.junit.rules.TestRule;,8,3,2.9547553093259467E-4,1.1080332409972299E-4
class [[[Ljava.lang.CharSequence;,3,3,1.1080332409972299E-4,1.1080332409972299E-4
class [[[[Ljava.util.concurrent.ExecutorService;,24,4,8.864265927977839E-4,1.4773776546629733E-4
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,22,6,8.125577100646352E-4,2.2160664819944597E-4
class [[Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests;,2,2,7.386888273314867E-5,7.386888273314867E-5
